UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 15:37:42,4048782.7752058385,-289611.2799600549,5539072.885842498,-6116.727212755476,668.8819292468353,4485.780620836387,,,,-3.3331394888591603e-07,6.926926648942455e-08,2.236215577156031e-07,2.6152654864614326e-12,8.615968664845977e-13,1.033539108986329e-12,1.2988159718840474e-12
2023-05-06 15:37:57,3956477.2330150083,-279538.54656843544,5605589.78068216,-6190.393564763121,674.1182175313327,4382.936563542308,,,,-3.1863778193752523e-07,5.5727949144213085e-08,2.0583378912419903e-07,2.4662721200867525e-12,8.625253483971688e-13,1.0355549824943975e-12,1.2963629689868938e-12
2023-05-06 15:38:12,3863079.514055415,-269388.66458957363,5670554.918964563,-6262.350784662563,679.1683714901125,4278.879762137801,,,,-4.006856313409912e-07,6.418659609375155e-08,1.6806833258442566e-07,2.7700639638970352e-12,8.63497722693586e-13,1.038022483583481e-12,1.2938304925824992e-12
2023-05-06 15:38:27,3768615.3547755205,-259164.4328198713,5733950.252403042,-6332.579039640826,684.0309967401882,4173.638881388421,,,,-3.5291796596226277e-07,4.313355983498468e-08,1.6265789959390986e-07,2.492126190436116e-12,8.645182680347051e-13,1.0409368567761006e-12,1.2912179745782797e-12
2023-05-06 15:38:42,3673110.8828781964,-248868.67799635418,5795758.3102610875,-6401.059139008969,688.7047712627069,4067.2430080808945,,,,-3.124782441688012e-07,5.525059343369776e-08,2.3281629957239147e-08,1.8046005309047564e-12,8.65588937996638e-13,1.0442870429121637e-12,1.288521423431575e-12
2023-05-06 15:38:57,3576592.4163133386,-238504.23989984224,5855961.913603768,-6467.772217408074,693.1884098553235,3959.7214308873918,,,,-3.0659198735349946e-07,8.556889752320274e-08,1.225940868820885e-07,2.1402878518604273e-12,8.667139307252211e-13,1.0480605718473707e-12,1.2857397464003662e-12
2023-05-06 15:39:12,3479086.642764532,-228073.98254570877,5914544.473152305,-6532.700068675222,697.480702217595,3851.103824000712,,,,-2.391720963501598e-07,7.502026816430529e-08,1.3736533155395136e-07,1.815822236528313e-12,8.678951359173057e-13,1.0522386951654038e-12,1.2828689322122432e-12
2023-05-06 15:39:27,3380620.4303382905,-217580.78178250007,5971489.697254191,-6595.824814447009,701.5804748841958,3741.420046859607,,,,-3.3644410546429526e-07,6.99716147800622e-08,1.0735694999652878e-07,2.2605821611487307e-12,8.69136692115296e-13,1.0568013382484933e-12,1.2799083388799737e-12
2023-05-06 15:39:42,3281220.9990991587,-207027.5365569014,6026781.895105856,-6657.129228362018,705.4866268283689,3630.700314366019,,,,-3.3184955583465126e-07,7.185054323732842e-08,1.0374248393674179e-07,2.232421106052125e-12,8.704404205413763e-13,1.0617222791491702e-12,1.2768549018879214e-12
2023-05-06 15:39:57,3180915.7398331896,-196417.15669547068,6080405.678922658,-6716.596409312452,709.1980930181278,3518.975017715271,,,,-3.006207220934698e-07,9.451084628797624e-08,2.0889567409199117e-08,1.8278267107109756e-12,8.71810399844432e-13,1.0669742181560535e-12,1.273709403283069e-12
