UTC,Computed Density,JB08,DTM2000,EDR Density,AccelerometerDensity,NRLMSISE-00,NRT Density
2023-05-06 01:25:12,8.112418717990648e-13,5.672542360988218e-13,1.172494710153501e-12,8.944648835795293e-13,7.3886355e-13,1.0462896e-12,9.075854048959931e-13
2023-05-06 01:25:27,8.112138638288182e-13,5.677593050393821e-13,1.1695858465029048e-12,8.979836616813053e-13,7.4279732e-13,1.0483176e-12,9.054835525910709e-13
2023-05-06 01:25:42,8.10877402830428e-13,5.682710659918137e-13,1.1671964294656826e-12,9.011681107055335e-13,7.4565896e-13,1.0494953e-12,9.029760270450694e-13
2023-05-06 01:25:57,8.104902465595304e-13,5.687927955702864e-13,1.1653567353931152e-12,9.031133262128114e-13,7.5133779e-13,1.0510331e-12,9.00320292524211e-13
2023-05-06 01:26:12,8.10291270941288e-13,5.693261593652434e-13,1.1640903726801733e-12,9.048333201029405e-13,7.5362035e-13,1.0519366e-12,8.977558002934991e-13
2023-05-06 01:26:27,8.101036309260496e-13,5.698744224976484e-13,1.1634199469517616e-12,9.067827939684048e-13,7.576344e-13,1.0529291e-12,8.951128979348985e-13
2023-05-06 01:26:42,8.100628865962534e-13,5.70439215723956e-13,1.163361341532101e-12,9.088314366423499e-13,7.5925258e-13,1.053543e-12,8.925281821552944e-13
2023-05-06 01:26:57,8.096367699207475e-13,5.710237644865747e-13,1.1639294088816201e-12,9.109106333637853e-13,7.6499328e-13,1.0539801e-12,8.894636786612649e-13
2023-05-06 01:27:12,8.085779694679916e-13,5.716296678207274e-13,1.1651323454202677e-12,9.130720202272204e-13,7.6842966e-13,1.0542898e-12,8.856710617001303e-13
2023-05-06 01:27:27,8.076931437101034e-13,5.722601171627426e-13,1.166977356166442e-12,9.159300278533623e-13,7.7173296e-13,1.0541434e-12,8.819641945454891e-13
2023-05-06 01:27:42,8.07611626134859e-13,5.729166671597613e-13,1.1694650652093762e-12,9.189730477891633e-13,7.7208422e-13,1.0541506e-12,8.789775809155852e-13
2023-05-06 01:27:57,8.078261775331159e-13,5.736024632227664e-13,1.1725951867937236e-12,9.21101328228593e-13,7.7330675e-13,1.053406e-12,8.76205601886155e-13
2023-05-06 01:28:12,8.079304073381291e-13,5.743190167417849e-13,1.1763609725923416e-12,9.224682625743358e-13,7.7464507e-13,1.0531102e-12,8.732497837390877e-13
2023-05-06 01:28:27,8.076959585954442e-13,5.750694281441905e-13,1.1807548688165636e-12,9.237197388983748e-13,7.7775487e-13,1.0517832e-12,8.698904781408154e-13
2023-05-06 01:28:42,8.071294547910108e-13,5.758551525619137e-13,1.185762958904275e-12,9.255764938764524e-13,7.7858842e-13,1.0511827e-12,8.661338737445853e-13
2023-05-06 01:28:57,8.068807499903111e-13,5.766792351661737e-13,1.191370641719884e-12,9.281900402001636e-13,7.7644741e-13,1.0492855e-12,8.626269993071936e-13
2023-05-06 01:29:12,8.073440765207282e-13,5.77543082302104e-13,1.1975570828239073e-12,9.304634626039798e-13,7.7607843e-13,1.0484068e-12,8.597706097591924e-13
2023-05-06 01:29:27,8.077638847909922e-13,5.784496948893228e-13,1.2043008992183021e-12,9.323061262385813e-13,7.7883253e-13,1.0459809e-12,8.568240077701257e-13
2023-05-06 01:29:42,8.075882369437373e-13,5.794004351927946e-13,1.211574594586863e-12,9.341946040129267e-13,7.7931505e-13,1.0448276e-12,8.532484598724545e-13
2023-05-06 01:29:57,8.072040497382326e-13,5.803982671807533e-13,1.2193502809524373e-12,9.357745771818272e-13,7.7602636e-13,1.0419432e-12,8.494321458924878e-13
2023-05-06 01:30:12,8.068042453056767e-13,5.814445252247094e-13,1.2275941078101208e-12,9.370238100028804e-13,7.7295379e-13,1.0405454e-12,8.455631092878636e-13
2023-05-06 01:30:27,8.068572696019222e-13,5.825421562921427e-13,1.2362720307648558e-12,9.380189319419954e-13,7.7053706e-13,1.037243e-12,8.421078678405584e-13
2023-05-06 01:30:42,8.074289641109406e-13,5.836924832435059e-13,1.2453442259577726e-12,9.393184096977057e-13,7.7253531e-13,1.0356577e-12,8.39136012719852e-13
2023-05-06 01:30:57,8.079372901240052e-13,5.848984533033219e-13,1.2547709351600305e-12,9.415960253362042e-13,7.7619766e-13,1.0320417e-12,8.360718809289287e-13
2023-05-06 01:31:12,8.083104666628995e-13,5.861613860217718e-13,1.2645068557848305e-12,9.441836322048292e-13,7.7750021e-13,1.0303044e-12,8.328493826692689e-13
2023-05-06 01:31:27,8.087523291579452e-13,5.874842450048605e-13,1.2745071131385024e-12,9.4653724013831e-13,7.681121e-13,1.0264582e-12,8.296736177726482e-13
2023-05-06 01:31:42,8.092737779857444e-13,5.888683893352977e-13,1.2847216672177137e-12,9.48964180613459e-13,7.5967554e-13,1.024638e-12,8.265552908189692e-13
2023-05-06 01:31:57,8.099977373179776e-13,5.9031685840337e-13,1.2951014093602464e-12,9.520171364918924e-13,7.425879e-13,1.020663e-12,8.236150725985071e-13
2023-05-06 01:32:12,8.106766585952145e-13,5.918311155945852e-13,1.3055925671840528e-12,9.557840126330839e-13,7.3674147e-13,1.0188083e-12,8.206045669761333e-13
2023-05-06 01:32:27,8.113885498632599e-13,5.934143626931176e-13,1.3161429561022297e-12,9.599136665172675e-13,7.2695321e-13,1.0148599e-12,8.176067190882511e-13
2023-05-06 01:32:42,8.124307724321658e-13,5.950682963524133e-13,1.3266964063498194e-12,9.64092065933098e-13,7.2371036e-13,1.0130279e-12,8.149207605106662e-13
2023-05-06 01:32:57,8.137506254603854e-13,5.967964558177932e-13,1.3371991530866637e-12,9.683547086227568e-13,7.2640215e-13,1.0091861e-12,8.124908074660714e-13
2023-05-06 01:33:12,8.151550280553111e-13,5.986010007218641e-13,1.3475942603112237e-12,9.732350558958152e-13,7.3059174e-13,1.0074473e-12,8.101248334995446e-13
2023-05-06 01:33:27,8.161257132865127e-13,6.004861225708056e-13,1.3578281406670876e-12,9.78931244545121e-13,7.3403572e-13,1.0038786e-12,8.073119762886352e-13
2023-05-06 01:33:42,8.166452018497222e-13,6.024548859289852e-13,1.3678449616112094e-12,9.847571336569218e-13,7.3157101e-13,1.002273e-12,8.040356032258554e-13
2023-05-06 01:33:57,8.170168920168024e-13,6.045127560966865e-13,1.377593247332814e-12,9.899200587039326e-13,7.1769399e-13,9.991007e-13,8.005877866850046e-13
2023-05-06 01:34:12,8.173450164686848e-13,6.066645787278541e-13,1.3870201982192138e-12,9.946068670004913e-13,7.1212085e-13,9.977121e-13,7.970626543943433e-13
2023-05-06 01:34:27,8.178703553288778e-13,6.08918404918015e-13,1.3960783746690045e-12,9.993319979615486e-13,6.9292241e-13,9.95048e-13,7.9370260387024e-13
2023-05-06 01:34:42,8.183348621784531e-13,6.112828940667319e-13,1.404719929864452e-12,1.0040907026221361e-12,6.8292298e-13,9.939417e-13,7.902581582762102e-13
2023-05-06 01:34:57,8.185404126808268e-13,6.137718936621622e-13,1.4129033018712726e-12,1.008352351094919e-12,6.665404e-13,9.918972e-13,7.865384207615088e-13
2023-05-06 01:35:12,8.187023184061953e-13,6.164031260988923e-13,1.420587318233847e-12,1.0120424340097784e-12,6.6250285e-13,9.91113e-13,7.82759941667309e-13
2023-05-06 01:35:27,8.186559386484041e-13,6.19205200675216e-13,1.4277378487865789e-12,1.0153048682358401e-12,6.75764e-13,9.898121e-13,7.787516983749298e-13
2023-05-06 01:35:42,8.183195138565547e-13,6.22221007464605e-13,1.4343217301878382e-12,1.0185148655228431e-12,6.8577526e-13,9.89418e-13,7.744236773090278e-13
2023-05-06 01:35:57,8.176460663738375e-13,6.255247184054126e-13,1.440313392344362e-12,1.0221534574471505e-12,6.598832e-13,9.889483e-13,7.697279304582424e-13
2023-05-06 01:36:12,8.167214870495871e-13,6.292475911135475e-13,1.4456886526254877e-12,1.0255235789752021e-12,6.3318037e-13,9.889856e-13,7.647531024502684e-13
2023-05-06 01:36:27,8.155967375848095e-13,6.336488046084827e-13,1.4504312458232537e-12,1.0279892298621892e-12,6.1479078e-13,9.894397e-13,7.595525344172119e-13
2023-05-06 01:36:42,8.143826102408161e-13,6.39263660577582e-13,1.4545264430693556e-12,1.029787174001115e-12,6.3651779e-13,9.89942e-13,7.54240351189814e-13
2023-05-06 01:36:57,8.12990026905717e-13,6.46913178749171e-13,1.457967528014829e-12,1.031325182305573e-12,7.15148e-13,9.913963e-13,7.487315491325876e-13
2023-05-06 01:37:12,8.112741097006497e-13,6.510630883855859e-13,1.4607493003624917e-12,1.0328377642906037e-12,7.5381415e-13,9.924071e-13,7.428822774331422e-13
2023-05-06 01:37:27,8.093832455911308e-13,6.334208181223825e-13,1.462874482811243e-12,1.0341867098662238e-12,7.8249019e-13,9.949948e-13,7.368369731105593e-13
2023-05-06 01:37:42,8.072770026546541e-13,6.196756851205526e-13,1.4643471227379184e-12,1.0354275003770234e-12,7.5663928e-13,9.966532e-13,7.30547829572594e-13
2023-05-06 01:37:57,8.048787726072036e-13,6.130559776542561e-13,1.4651789452286633e-12,1.0368021344406768e-12,7.0051122e-13,1.0006366e-12,7.239363200458482e-13
2023-05-06 01:38:12,8.022331788648296e-13,6.092628681548568e-13,1.465382684887724e-12,1.0380201267684406e-12,7.042093e-13,1.0029315e-12,7.17054355748435e-13
2023-05-06 01:38:27,7.995663605904927e-13,6.067131028693254e-13,1.4649783917631273e-12,1.0384717655531674e-12,7.4242422e-13,1.0080668e-12,7.101339234702862e-13
2023-05-06 01:38:42,7.967480927266881e-13,6.048123425794194e-13,1.463986706306006e-12,1.0381673597069587e-12,7.71388e-13,1.0109065e-12,7.030382612765847e-13
2023-05-06 01:38:57,7.935971036846188e-13,6.033029956915443e-13,1.4624351415464569e-12,1.037842960940662e-12,8.498397e-13,1.0171439e-12,6.955762184173296e-13
2023-05-06 01:39:12,7.901822867867773e-13,6.020564545549196e-13,1.4603513528303228e-12,1.0377649525642187e-12,8.8053543e-13,1.0205179e-12,6.87817158014144e-13
2023-05-06 01:39:27,7.864260226670662e-13,6.010038499816824e-13,1.4577693553439692e-12,1.0380416115171198e-12,8.9697161e-13,1.0278412e-12,6.796897761026732e-13
2023-05-06 01:39:42,7.826230411153808e-13,6.001032217808799e-13,1.4547227601672609e-12,1.0379492739437366e-12,8.9533537e-13,1.0317171e-12,6.714884833273154e-13
2023-05-06 01:39:57,7.79327626625844e-13,5.993295802557583e-13,1.4512509666224025e-12,1.0366373231082254e-12,8.682369e-13,1.0400699e-12,6.637624062117011e-13
2023-05-06 01:40:12,7.760952550479473e-13,5.98664973513223e-13,1.447392423560249e-12,1.0350195783967097e-12,8.3927982e-13,1.0444208e-12,6.56065653399019e-13
2023-05-06 01:40:27,7.721106811387773e-13,5.980983680179936e-13,1.443190742503443e-12,1.0335949366864461e-12,8.244569e-13,1.053706e-12,6.475873069941317e-13
2023-05-06 01:40:42,7.677155953290181e-13,5.976203258894679e-13,1.4386879530288846e-12,1.0324208821285798e-12,8.5061797e-13,1.0584976e-12,6.386729224219126e-13
2023-05-06 01:40:57,7.630755055686573e-13,5.972252154496708e-13,1.4339305630346116e-12,1.0315151761914423e-12,9.1519422e-13,1.068633e-12,6.294800186157966e-13
2023-05-06 01:41:12,7.584538703305182e-13,5.969071277459038e-13,1.428962819578233e-12,1.0307947517855972e-12,9.3273575e-13,1.0737977e-12,6.202568974799738e-13
2023-05-06 01:41:27,7.542019194975049e-13,5.966627954353756e-13,1.4238327247185366e-12,1.0310135173740855e-12,8.9639789e-13,1.0846247e-12,6.113534087949496e-13
2023-05-06 01:41:42,7.498860109725119e-13,5.964879093280965e-13,1.4185853076636016e-12,1.0320802787488338e-12,8.5230025e-13,1.0900893e-12,6.023490236244318e-13
2023-05-06 01:41:57,7.448474168628099e-13,5.96380303725541e-13,1.4132686183280098e-12,1.033243050267644e-12,8.1154305e-13,1.101474e-12,5.925918579724134e-13
2023-05-06 01:42:12,7.395954698954676e-13,5.963364289479466e-13,1.4079270466433654e-12,1.034140988878046e-12,8.1860768e-13,1.1071591e-12,5.825856632804021e-13
2023-05-06 01:42:27,7.348172293390327e-13,5.963546489933183e-13,1.4026072932770557e-12,1.0347081031581068e-12,8.5621209e-13,1.1189139e-12,5.730116463803375e-13
2023-05-06 01:42:42,7.303600039127355e-13,5.964317810608987e-13,1.3973517532096786e-12,1.0358733431917202e-12,8.7033423e-13,1.1247086e-12,5.637191295901424e-13
2023-05-06 01:42:57,7.262324126972192e-13,5.965664417234052e-13,1.392204461829616e-12,1.0382404799990136e-12,8.6922686e-13,1.1366291e-12,5.54721361964325e-13
2023-05-06 01:43:12,7.219970114659278e-13,5.967556123603781e-13,1.3872045461925044e-12,1.0411256938207007e-12,8.6629645e-13,1.142425e-12,5.455811292579325e-13
2023-05-06 01:43:27,7.174323309288946e-13,5.969980159178397e-13,1.3823921687538259e-12,1.0438418396314619e-12,8.9098702e-13,1.1542666e-12,5.360753355474466e-13
2023-05-06 01:43:42,7.130549280675279e-13,5.972906936173397e-13,1.377802055843164e-12,1.0461147125913121e-12,9.2085899e-13,1.1599629e-12,5.267225672821327e-13
2023-05-06 01:43:57,7.090440055805942e-13,5.976323948342584e-13,1.3734694371733136e-12,1.0480846444871795e-12,1.0125252e-12,1.171498e-12,5.17706938982435e-13
2023-05-06 01:44:12,7.053661771346551e-13,5.980201361785631e-13,1.3694236152939226e-12,1.0501397604070673e-12,1.0463318e-12,1.1769547e-12,5.090007546305501e-13
2023-05-06 01:44:27,7.019820733749496e-13,5.984526252067317e-13,1.3656939561857134e-12,1.0519962573504204e-12,1.0061184e-12,1.1879225e-12,5.005672840130991e-13
2023-05-06 01:44:42,6.988344608152062e-13,5.989268227823834e-13,1.362303540776745e-12,1.0533946960921927e-12,9.6468748e-13,1.1930134e-12,4.923489627788628e-13
2023-05-06 01:44:57,6.959762979596123e-13,5.994413716152571e-13,1.3592751647241686e-12,1.0545332136129899e-12,9.2337759e-13,1.2031711e-12,4.844009072369685e-13
2023-05-06 01:45:12,6.932530241754537e-13,5.99993123730332e-13,1.356625001823148e-12,1.0558972484824586e-12,9.2660755e-13,1.2077646e-12,4.765782333097471e-13
2023-05-06 01:45:27,6.903528404513729e-13,6.005806134198201e-13,1.3543686855441741e-12,1.0574068129496238e-12,9.5644082e-13,1.2168412e-12,4.68583617642211e-13
2023-05-06 01:45:42,6.87473985937184e-13,6.012005851952969e-13,1.352515045534795e-12,1.0586978552179065e-12,9.6635982e-13,1.220829e-12,4.606239216742051e-13
2023-05-06 01:45:57,6.847747956446837e-13,6.018514705074277e-13,1.3510722118439746e-12,1.059958940985848e-12,9.57795e-13,1.2286071e-12,4.528597088716989e-13
2023-05-06 01:46:12,6.823752238287987e-13,6.025298942125327e-13,1.3500413604497989e-12,1.0610149159038825e-12,9.4665323e-13,1.2318598e-12,4.454142530059878e-13
2023-05-06 01:46:27,6.803537951293605e-13,6.032341749156558e-13,1.349422890132506e-12,1.0618913720502362e-12,9.3778957e-13,1.2381011e-12,4.383757737828107e-13
2023-05-06 01:46:42,6.785360036808156e-13,6.039608268981634e-13,1.3492102048852372e-12,1.0625351829637765e-12,9.3530644e-13,1.240524e-12,4.315809439492268e-13
2023-05-06 01:46:57,6.769855358876809e-13,6.047080682342039e-13,1.3493959397737559e-12,1.0627030031025566e-12,9.2834988e-13,1.2450654e-12,4.2510050080647056e-13
2023-05-06 01:47:12,6.758045747250132e-13,6.054722909641539e-13,1.349965726498528e-12,1.0625148549163567e-12,9.2661509e-13,1.2465896e-12,4.190397419488436e-13
2023-05-06 01:47:27,6.747385223914162e-13,6.062515992438535e-13,1.3509045211937577e-12,1.0621145155925765e-12,9.3297146e-13,1.2492632e-12,4.1314808427251136e-13
2023-05-06 01:47:42,6.736911304530403e-13,6.070422657376829e-13,1.3521903803062725e-12,1.0613800539403487e-12,9.33063e-13,1.249822e-12,4.0733891339073325e-13
2023-05-06 01:47:57,6.725885898358064e-13,6.078422893934305e-13,1.353800887473134e-12,1.059672020040545e-12,9.2054877e-13,1.25058e-12,4.0154712287331763e-13
2023-05-06 01:48:12,6.717446433582755e-13,6.086478315409272e-13,1.3557069256120833e-12,1.056849799301661e-12,9.1259465e-13,1.2501293e-12,3.9608656358642077e-13
2023-05-06 01:48:27,6.712340827060881e-13,6.094567924511433e-13,1.3578792180621097e-12,1.0534848522751698e-12,9.0333985e-13,1.2488815e-12,3.9103043793005773e-13
2023-05-06 01:48:42,6.707972374824474e-13,6.102652221234412e-13,1.3602820863567533e-12,1.0498691283999508e-12,8.9866011e-13,1.247444e-12,3.861196576557468e-13
2023-05-06 01:48:57,6.70450614549396e-13,6.110709234522096e-13,1.3628801353926066e-12,1.0464199685593875e-12,8.942768e-13,1.2442462e-12,3.8137353317926493e-13
2023-05-06 01:49:12,6.701236480363647e-13,6.118698438821142e-13,1.3656320061564376e-12,1.0425036568208408e-12,8.9249022e-13,1.2418292e-12,3.767281243665579e-13
2023-05-06 01:49:27,6.69938499159001e-13,6.126597010659769e-13,1.3684972105259517e-12,1.0372179434553225e-12,8.8846101e-13,1.2367458e-12,3.723088211363921e-13
2023-05-06 01:49:42,6.701409518049017e-13,6.134363570228134e-13,1.3714298781291169e-12,1.0308489782721977e-12,8.8788382e-13,1.2334243e-12,3.6835288533656807e-13
2023-05-06 01:49:57,6.704810116177246e-13,6.141974613520466e-13,1.3743857392107845e-12,1.0239089326666462e-12,8.8608622e-13,1.2265901e-12,3.646012999520481e-13
2023-05-06 01:50:12,6.709046524404241e-13,6.149388022944408e-13,1.377315847280417e-12,1.0171755308190982e-12,8.8367834e-13,1.2224364e-12,3.610050366277093e-13
2023-05-06 01:50:27,6.715138031482208e-13,6.156579738549772e-13,1.3801737210290178e-12,1.0108647678766945e-12,8.7961125e-13,1.2140251e-12,3.576755453644796e-13
2023-05-06 01:50:42,6.723429411112897e-13,6.163507095996396e-13,1.3829090399993279e-12,1.0041085380195559e-12,8.7603639e-13,1.2091363e-12,3.546429045292578e-13
2023-05-06 01:50:57,6.733960737168678e-13,6.170145683949046e-13,1.3854749259809633e-12,9.967342655371568e-13,8.6347562e-13,1.1994e-12,3.5189507171373187e-13
2023-05-06 01:51:12,6.746173706634816e-13,6.176452488169713e-13,1.3878215876984013e-12,9.893389105483456e-13,8.5637897e-13,1.1939154e-12,3.4936797326357523e-13
2023-05-06 01:51:27,6.761087621128874e-13,6.182402938493786e-13,1.389903722177523e-12,9.822172024319486e-13,8.4855194e-13,1.1830933e-12,3.471725914486173e-13
2023-05-06 01:51:42,6.778027868356509e-13,6.187953861796945e-13,1.391674082738077e-12,9.753052401728537e-13,8.4664317e-13,1.1771513e-12,3.4525509827373756e-13
2023-05-06 01:51:57,6.79650666385307e-13,6.193080750317846e-13,1.3930909768775399e-12,9.677845912981888e-13,8.2820788e-13,1.165538e-12,3.4356767412885774e-13
2023-05-06 01:52:12,6.818078115016332e-13,6.197740638790102e-13,1.3941117488996985e-12,9.601105015554747e-13,8.2355427e-13,1.159274e-12,3.4225756331411597e-13
2023-05-06 01:52:27,6.840943346340505e-13,6.201909457741659e-13,1.3947003120912644e-12,9.534464712739863e-13,8.2631135e-13,1.147186e-12,3.411423060708713e-13
2023-05-06 01:52:42,6.865801686946631e-13,6.205544727809896e-13,1.3948204931298585e-12,9.48012115195623e-13,8.2371269e-13,1.1407488e-12,3.402949815487176e-13
2023-05-06 01:52:57,6.891034553505193e-13,6.208623059227617e-13,1.3944435695181972e-12,9.43281609466557e-13,8.207195e-13,1.1284655e-12,3.3955487216255526e-13
2023-05-06 01:53:12,6.916107570675793e-13,6.211102680997195e-13,1.3935414489486362e-12,9.383135020791575e-13,8.2087336e-13,1.1219939e-12,3.388667699677254e-13
2023-05-06 01:53:27,6.941422779056615e-13,6.212961137730952e-13,1.3920941823086597e-12,9.332187569965315e-13,8.2048264e-13,1.109819e-12,3.3826660900974725e-13
2023-05-06 01:53:42,6.968840729947772e-13,6.21415780356404e-13,1.3900829834291984e-12,9.2888092744787e-13,8.1644792e-13,1.103476e-12,3.379371968053785e-13
2023-05-06 01:53:57,6.999552718588535e-13,6.214671554932531e-13,1.387497641445759e-12,9.252898253517936e-13,8.1466184e-13,1.0916483e-12,3.3800378369753533e-13
2023-05-06 01:54:12,7.031520974807086e-13,6.214463006152561e-13,1.3843293170790609e-12,9.22102532609585e-13,8.1165743e-13,1.0855576e-12,3.3827011634322683e-13
2023-05-06 01:54:27,7.063132155466236e-13,6.213512428345014e-13,1.3805778822607139e-12,9.195750762816976e-13,8.0534286e-13,1.0743295e-12,3.385722743928566e-13
2023-05-06 01:54:42,7.093460480758715e-13,6.211781982769007e-13,1.3762445473985626e-12,9.17410011302749e-13,8.0183109e-13,1.0685941e-12,3.3881267863518306e-13
2023-05-06 01:54:57,7.124175239591139e-13,6.209253670795024e-13,1.3713390757074684e-12,9.151298425943078e-13,7.866769e-13,1.0581662e-12,3.3915981126645513e-13
2023-05-06 01:55:12,7.158665336112065e-13,6.205891453521966e-13,1.3658722354000782e-12,9.123023160714585e-13,7.7837445e-13,1.0528723e-12,3.399537150798882e-13
2023-05-06 01:55:27,7.194511230605693e-13,6.20167926346063e-13,1.3598628971336813e-12,9.08713231110532e-13,7.6631647e-13,1.0434151e-12,3.4095059282746785e-13
2023-05-06 01:55:42,7.231146425820739e-13,6.196583029031248e-13,1.35333034618221e-12,9.053893129452207e-13,7.6209584e-13,1.0386386e-12,3.4209558570489423e-13
2023-05-06 01:55:57,7.267639497312275e-13,6.190588844406923e-13,1.3463012896352076e-12,9.036522972333219e-13,7.5271065e-13,1.0302772e-12,3.4329752258308114e-13
2023-05-06 01:56:12,7.301230746606868e-13,6.183665077389388e-13,1.3388021103006616e-12,9.018137311865203e-13,7.4830853e-13,1.0260678e-12,3.442743572887475e-13
2023-05-06 01:56:27,7.336249415098096e-13,6.175800364273001e-13,1.3308657505374405e-12,8.974603372668958e-13,7.3288607e-13,1.0188728e-12,3.4545422720823147e-13
2023-05-06 01:56:42,7.374386942927181e-13,6.166965603563231e-13,1.3225238993617865e-12,8.915178506064776e-13,7.2555433e-13,1.0152636e-12,3.4701249308068283e-13
