UTC,AccelerometerDensity,EDR_rolling,POD_rolling,NRT_rolling,DTM2000,JB08,NRLMSISE00
2023-05-06 13:48:57,8.6141841e-13,1.1930910994766592e-12,8.656021418159351e-13,9.966357924674975e-13,1.1303982984816033e-12,7.783437746628043e-13,1.1138325399665386e-12
2023-05-06 13:49:12,8.6462386e-13,1.1875280978893542e-12,8.727713841790745e-13,1.0079803929568597e-12,1.1403033690126196e-12,7.816410554790114e-13,1.1235836887084239e-12
2023-05-06 13:49:27,8.6917525e-13,1.1820335315843823e-12,8.842841016317656e-13,1.0235385435672422e-12,1.1501579238801193e-12,7.84851969350553e-13,1.133214849535653e-12
2023-05-06 13:49:42,8.7031467e-13,1.176729475369102e-12,8.921107667234807e-13,1.0352163692743942e-12,1.159941493814135e-12,7.879749535246723e-13,1.1427144025269564e-12
2023-05-06 13:49:57,8.7061652e-13,1.171431784231098e-12,8.968644106932143e-13,1.0439330823647288e-12,1.169635514403716e-12,7.910107101876835e-13,1.1520733980264665e-12
2023-05-06 13:50:12,8.707226e-13,1.1662227669342239e-12,9.022898025556224e-13,1.0535403757909785e-12,1.1792170472242196e-12,7.939578933646187e-13,1.1612795066646093e-12
2023-05-06 13:50:27,8.6899188e-13,1.1610502743082413e-12,9.09586768304768e-13,1.0650777654671862e-12,1.1886651678530638e-12,7.968174464686474e-13,1.1703232281134093e-12
2023-05-06 13:50:42,8.6894449e-13,1.1560433279245495e-12,9.167904579372526e-13,1.0765118398354848e-12,1.1979546517942905e-12,7.995882631759426e-13,1.1791917871619069e-12
2023-05-06 13:50:57,8.7221462e-13,1.1511035026069104e-12,9.258965565599715e-13,1.0898828818027053e-12,1.2070624867671637e-12,8.022715468854022e-13,1.1878754189474857e-12
2023-05-06 13:51:12,8.7524447e-13,1.1463642131770223e-12,9.323620834755784e-13,1.1006538972484081e-12,1.2159615152208429e-12,8.048664316493443e-13,1.1963611875085548e-12
2023-05-06 13:51:27,8.8506876e-13,1.1415942567011392e-12,9.369288056545045e-13,1.109619749735463e-12,1.224627094567911e-12,8.073743772449308e-13,1.2046393599044836e-12
2023-05-06 13:51:42,8.9078088e-13,1.1369555950439808e-12,9.42982646004794e-13,1.1202297624678436e-12,1.2330307391411185e-12,8.097947719204443e-13,1.2126971754857784e-12
2023-05-06 13:51:57,9.0022315e-13,1.1323104121121859e-12,9.447896409853484e-13,1.1266906659084487e-12,1.2411469085016986e-12,8.121293504956682e-13,1.2205252843122452e-12
2023-05-06 13:52:12,9.0347515e-13,1.1277819504007306e-12,9.504241999694958e-13,1.1369725668001794e-12,1.248946665841441e-12,8.143777856237871e-13,1.2281114754179992e-12
2023-05-06 13:52:27,9.1354866e-13,1.1233247789539698e-12,9.617746104714265e-13,1.1529088436010743e-12,1.2564045585465769e-12,8.165421108373893e-13,1.2354471465086668e-12
2023-05-06 13:52:42,9.2042754e-13,1.1190463310763852e-12,9.710246995693666e-13,1.1667452553497615e-12,1.2634922703329044e-12,8.186222842350913e-13,1.242520967382162e-12
2023-05-06 13:52:57,9.3330581e-13,1.1148134825078228e-12,9.777000395414252e-13,1.177947959144165e-12,1.270185602493403e-12,8.20620633471253e-13,1.2493253989593352e-12
2023-05-06 13:53:12,9.3922477e-13,1.1107025084170374e-12,9.833139080897753e-13,1.1880879432535746e-12,1.2764581290675053e-12,8.225374010105806e-13,1.2558503064080609e-12
2023-05-06 13:53:27,9.5176215e-13,1.1066096819852031e-12,9.852813630571639e-13,1.1948376333425038e-12,1.282288236550855e-12,8.243751996601312e-13,1.2620895048229574e-12
2023-05-06 13:53:42,9.6084617e-13,1.102593297646684e-12,9.927774360583206e-13,1.2073569785378562e-12,1.2876527434373724e-12,8.261345203949752e-13,1.2680342967263169e-12
2023-05-06 13:53:57,9.8200559e-13,1.0986769844638424e-12,1.0059214205059613e-12,1.2254585307735697e-12,1.2925340048406612e-12,8.278182243968856e-13,1.2736800763449893e-12
2023-05-06 13:54:12,9.9111779e-13,1.0949681554540447e-12,1.0156141715847097e-12,1.239974162460769e-12,1.2969135372650274e-12,8.294270507210698e-13,1.2790198492638705e-12
2023-05-06 13:54:27,1.0048931e-12,1.0913320727801808e-12,1.024039025889476e-12,1.2531975769524633e-12,1.3007791015941729e-12,8.309641123653716e-13,1.2840508420810537e-12
2023-05-06 13:54:42,1.0097164e-12,1.0878870998658399e-12,1.0308582105179887e-12,1.2648174739277554e-12,1.3041182928987016e-12,8.32430388686215e-13,1.2887679856946042e-12
2023-05-06 13:54:57,1.0171581e-12,1.0844130464714858e-12,1.0344567205190368e-12,1.2731762844710063e-12,1.306925569948644e-12,8.338292310981823e-13,1.293170532035428e-12
2023-05-06 13:55:12,1.0199147e-12,1.0810644375878015e-12,1.0407234005423142e-12,1.2841582059587963e-12,1.3091957941316696e-12,8.351618412461615e-13,1.2972555058540928e-12
2023-05-06 13:55:27,1.0183568e-12,1.0777816191209538e-12,1.0545510103398513e-12,1.3026490219656161e-12,1.3109311697251926e-12,8.364317880909808e-13,1.3010243236839348e-12
2023-05-06 13:55:42,1.0138974e-12,1.074689195926269e-12,1.063796913062744e-12,1.3165674184669364e-12,1.3121347216757137e-12,8.376404740896329e-13,1.304476220000682e-12
2023-05-06 13:55:57,1.0004359e-12,1.071617479304765e-12,1.0717822575311907e-12,1.3293487093504648e-12,1.312817112222141e-12,8.387916630018459e-13,1.3076148592132597e-12
2023-05-06 13:56:12,9.9338322e-13,1.0687155362410628e-12,1.0771822779827862e-12,1.3396601173051284e-12,1.3129900591452057e-12,8.398869402987099e-13,1.3104417469731802e-12
2023-05-06 13:56:27,9.7683882e-13,1.0658144746870275e-12,1.0787811741006e-12,1.3461603582082584e-12,1.3126729985912165e-12,8.409302481093797e-13,1.3129628210297141e-12
2023-05-06 13:56:42,9.6716858e-13,1.063065035114526e-12,1.0877237676343532e-12,1.3600016906597102e-12,1.3118864493245377e-12,8.419233433090657e-13,1.315181853501002e-12
2023-05-06 13:56:57,9.4546951e-13,1.0603811994426415e-12,1.0998773533442824e-12,1.3772512905411317e-12,1.3106584979186901e-12,8.42870333125032e-13,1.317107002094459e-12
2023-05-06 13:57:12,9.3663449e-13,1.0578968019415839e-12,1.1087065794299366e-12,1.3912737842953314e-12,1.3090181118834824e-12,8.43773126331406e-13,1.3187441972623402e-12
2023-05-06 13:57:27,9.2069121e-13,1.0554384864356336e-12,1.1158303320491565e-12,1.4033740563642158e-12,1.3070014511592593e-12,8.44635974329399e-13,1.3201036525286676e-12
2023-05-06 13:57:42,9.1387698e-13,1.0531404133832348e-12,1.1230430628673473e-12,1.4153976508711618e-12,1.3046451595474914e-12,8.45460923977841e-13,1.3211932498075898e-12
2023-05-06 13:57:57,9.0153362e-13,1.0508794800302365e-12,1.1338404444454277e-12,1.4312107313298425e-12,1.3019924936250537e-12,8.462523530981835e-13,1.3220249864922873e-12
2023-05-06 13:58:12,8.9485664e-13,1.0488425635883759e-12,1.1448253574484052e-12,1.4473923240339032e-12,1.2990865890780446e-12,8.470124059252794e-13,1.3226083341679656e-12
2023-05-06 13:58:27,8.7887169e-13,1.0468716740790452e-12,1.1501091815083245e-12,1.4576803880409979e-12,1.2959764585927993e-12,8.477455488489723e-13,1.3229566562590333e-12
2023-05-06 13:58:42,8.7021435e-13,1.045069376230843e-12,1.1547461541142202e-12,1.4671042343222487e-12,1.2927103050791758e-12,8.484540225053462e-13,1.3230805932096673e-12
2023-05-06 13:58:57,8.6065447e-13,1.0432413789463388e-12,1.1547403602493769e-12,1.472008348491896e-12,1.2893413494685958e-12,8.491423761432759e-13,1.3229943912759744e-12
2023-05-06 13:59:12,8.6309611e-13,1.0415271183494667e-12,1.160522844133673e-12,1.4828904276737056e-12,1.2859211525930273e-12,8.498128901912509e-13,1.3227092562646058e-12
2023-05-06 13:59:27,8.7497685e-13,1.039864795701423e-12,1.1738571115867437e-12,1.5012860027070587e-12,1.2825053688738997e-12,8.504701427750127e-13,1.3222396749007697e-12
2023-05-06 13:59:42,8.7783236e-13,1.0383585764158996e-12,1.1793134264140232e-12,1.5116835170637175e-12,1.2791471730423301e-12,8.511164598626286e-13,1.3215968281812093e-12
2023-05-06 13:59:57,8.6877174e-13,1.0368715908342654e-12,1.1844673371126054e-12,1.521759239501322e-12,1.2759028798097706e-12,8.517564558294035e-13,1.3207948313684537e-12
2023-05-06 14:00:12,8.6088496e-13,1.0355466608654017e-12,1.1852815504047079e-12,1.527461057584321e-12,1.2728254191153326e-12,8.523924586932704e-13,1.3198441463675853e-12
2023-05-06 14:00:27,8.3870302e-13,1.0341676782887735e-12,1.1845852592738567e-12,1.5314464059892968e-12,1.2699699092210648e-12,8.530290758559515e-13,1.3187578255489869e-12
2023-05-06 14:00:42,8.2249054e-13,1.0329055134481777e-12,1.1896420861657253e-12,1.5409458865137808e-12,1.2673872538168122e-12,8.53668646440804e-13,1.3175450106828754e-12
2023-05-06 14:00:57,7.8956869e-13,1.031672251438628e-12,1.1961036412416772e-12,1.5517338009182566e-12,1.2651296159157644e-12,8.543157820174964e-13,1.3162171245858634e-12
2023-05-06 14:01:12,7.795649e-13,1.0306184913138596e-12,1.2000997014112613e-12,1.5600162376898544e-12,1.2632440755130294e-12,8.549727999061714e-13,1.314781407884841e-12
2023-05-06 14:01:27,7.868253e-13,1.0295869037404591e-12,1.2073183729451315e-12,1.5714845550124775e-12,1.2617780702840614e-12,8.556442792461964e-13,1.3132471307154113e-12
2023-05-06 14:01:42,8.0194829e-13,1.0287242280214954e-12,1.211252347939344e-12,1.579657541189048e-12,1.2607731461095405e-12,8.563325061715552e-13,1.3116192242332377e-12
2023-05-06 14:01:57,8.4698e-13,1.027815008142601e-12,1.2120993761256964e-12,1.5848391962815532e-12,1.2602703477249448e-12,8.570420235064487e-13,1.3099044958571385e-12
2023-05-06 14:02:12,8.696077e-13,1.0270704284389689e-12,1.2171544524652772e-12,1.5942298782028806e-12,1.2603040339835582e-12,8.577750736303943e-13,1.3081053470735716e-12
2023-05-06 14:02:27,8.9078782e-13,1.0263621793847034e-12,1.2171409297539131e-12,1.5982744944204672e-12,1.260907241361271e-12,8.585361485248892e-13,1.3062260122676399e-12
2023-05-06 14:02:42,8.9224962e-13,1.0257992563314584e-12,1.2212199090820769e-12,1.606066791591027e-12,1.2621055584460478e-12,8.593274331123303e-13,1.3042663734083136e-12
2023-05-06 14:02:57,8.9738907e-13,1.0252251091651847e-12,1.2195273896356663e-12,1.6079096699626536e-12,1.2639224850951898e-12,8.601533584616954e-13,1.302228231774402e-12
2023-05-06 14:03:12,8.9493691e-13,1.0247107206476167e-12,1.2217018582877647e-12,1.6135599733122234e-12,1.2663733713743982e-12,8.610160532735761e-13,1.3001092308996385e-12
2023-05-06 14:03:27,8.8806227e-13,1.02419456044134e-12,1.2298349519718332e-12,1.6251664939768022e-12,1.2694707897810312e-12,8.619198923248565e-13,1.2979091495744325e-12
2023-05-06 14:03:42,8.9342748e-13,1.0238137293313077e-12,1.2340332597552302e-12,1.6329165518155216e-12,1.2732185304426825e-12,8.628669466493991e-13,1.2956239150459102e-12
2023-05-06 14:03:57,9.2276658e-13,1.0234572232824943e-12,1.2324816311693987e-12,1.6350427555539982e-12,1.2776170272174808e-12,8.638615300234947e-13,1.2932519138755297e-12
2023-05-06 14:04:12,9.4514226e-13,1.023160837400949e-12,1.2244936044940868e-12,1.6307750649576758e-12,1.2826574182554577e-12,8.649056446909226e-13,1.290788080197597e-12
2023-05-06 14:04:27,9.8402348e-13,1.0228102412204172e-12,1.2298530382705973e-12,1.6396569519331437e-12,1.2883270869367186e-12,8.660035372633722e-13,1.2882302257530898e-12
2023-05-06 14:04:42,9.9584482e-13,1.0225949206761432e-12,1.2356583279496262e-12,1.6487939553757017e-12,1.2946038208367605e-12,8.671571482903303e-13,1.2855731976935266e-12
2023-05-06 14:04:57,1.0013835e-12,1.0223900575237785e-12,1.2388944344351532e-12,1.6553770336017773e-12,1.3014615051162753e-12,8.683706652878201e-13,1.282815191957393e-12
2023-05-06 14:05:12,9.9870907e-13,1.0223003478271032e-12,1.2301473168696232e-12,1.6500144887971328e-12,1.3088643902691433e-12,8.696459626317425e-13,1.2799519426930552e-12
2023-05-06 14:05:27,9.7843737e-13,1.0220461167542416e-12,1.2084886519284658e-12,1.6316719714785707e-12,1.3167730069090028e-12,8.709871637681386e-13,1.2769830120488477e-12
2023-05-06 14:05:42,9.694626e-13,1.0218064935383188e-12,1.2031262863664877e-12,1.6295344448723017e-12,1.3251385677299933e-12,8.723960700665412e-13,1.2739059877296425e-12
2023-05-06 14:05:57,9.5796069e-13,1.0215919413801875e-12,1.2284061406024071e-12,1.6579440828287193e-12,1.3339091638827385e-12,8.738767443325438e-13,1.270722740551773e-12
2023-05-06 14:06:12,9.4969804e-13,1.0216138252750088e-12,1.2325512923308933e-12,1.6651749780949848e-12,1.3430243447382914e-12,8.754309493483853e-13,1.267433635861714e-12
2023-05-06 14:06:27,9.2379229e-13,1.021464406142031e-12,1.2138587737837758e-12,1.649616040899636e-12,1.35242159329368e-12,8.770627299241815e-13,1.2640437047250805e-12
2023-05-06 14:06:42,9.155791e-13,1.021348638116314e-12,1.1984168900932933e-12,1.637301203518784e-12,1.362031057222502e-12,8.787738426757893e-13,1.2605568264717264e-12
2023-05-06 14:06:57,9.3135586e-13,1.0210763911010252e-12,1.178524199819949e-12,1.6203798138446353e-12,1.371782323079852e-12,8.805683552621864e-13,1.2569818169680446e-12
2023-05-06 14:07:12,9.4218094e-13,1.0209156485484739e-12,1.1867099007743584e-12,1.6314013655507763e-12,1.3815992774984605e-12,8.824480753505742e-13,1.2533265778113344e-12
2023-05-06 14:07:27,9.2404817e-13,1.0207866546546629e-12,1.193406588010148e-12,1.640978320910517e-12,1.3914071410250996e-12,8.84417168751722e-13,1.2496040863219092e-12
2023-05-06 14:07:42,9.1358432e-13,1.0206788287953433e-12,1.1809318512277781e-12,1.6314627272429682e-12,1.4011273990831745e-12,8.864775911268882e-13,1.2458265048813505e-12
2023-05-06 14:07:57,9.263693e-13,1.0204024009002933e-12,1.1676303728793732e-12,1.6209777409740476e-12,1.410685013842028e-12,8.886337260507697e-13,1.2420110588869024e-12
2023-05-06 14:08:12,9.5624164e-13,1.0200717356194631e-12,1.164263456716168e-12,1.620288301671887e-12,1.42000330017212e-12,8.908878014894636e-13,1.2381740730851584e-12
2023-05-06 14:08:27,1.0291104e-12,1.0197724158985372e-12,1.168170258933067e-12,1.6270285307617002e-12,1.4290112592755166e-12,8.9324459716417e-13,1.2343367830429573e-12
2023-05-06 14:08:42,1.0569326e-12,1.019543926790427e-12,1.1627140658033582e-12,1.6246014482950192e-12,1.4376383360861942e-12,8.957068960452641e-13,1.2305193431739397e-12
2023-05-06 14:08:57,1.095213e-12,1.0192400817266934e-12,1.1488492837353612e-12,1.6137051507507272e-12,1.4458217211009062e-12,8.98280267077197e-13,1.2267465439645556e-12
2023-05-06 14:09:12,1.1045678e-12,1.018931000278924e-12,1.1380480186467642e-12,1.6057161791332306e-12,1.4535008516825757e-12,9.009685764999565e-13,1.2230417727936052e-12
2023-05-06 14:09:27,1.1327501e-12,1.0184895155348479e-12,1.1368307165207494e-12,1.607222682060018e-12,1.4606246004375264e-12,9.037789470226248e-13,1.2194326760207757e-12
2023-05-06 14:09:42,1.1504945e-12,1.018118592139181e-12,1.13525315910602e-12,1.6083341298181223e-12,1.4671454691694069e-12,9.067174757921512e-13,1.2159451128293173e-12
2023-05-06 14:09:57,1.1867433e-12,1.0177072433526388e-12,1.1340744732664358e-12,1.6098382933297851e-12,1.4730265461732392e-12,9.097945542354678e-13,1.2126087433433041e-12
2023-05-06 14:10:12,1.1984233e-12,1.01743808114684e-12,1.1287261322670064e-12,1.6072157690659033e-12,1.478235343657263e-12,9.130211373219584e-13,1.2094509749362185e-12
2023-05-06 14:10:27,1.1923653e-12,1.0171037606162445e-12,1.1271461399813182e-12,1.6084463960134095e-12,1.4827504491166381e-12,9.164150191092569e-13,1.2065024433478001e-12
2023-05-06 14:10:42,1.1762032e-12,1.016856040214605e-12,1.1255044453953048e-12,1.6096229253924068e-12,1.486554951661055e-12,9.199987414526652e-13,1.2037908662861728e-12
2023-05-06 14:10:57,1.1319627e-12,1.0164419424012533e-12,1.1166552742881548e-12,1.603392018062796e-12,1.4896428249517969e-12,9.238090462105603e-13,1.2013463701670525e-12
2023-05-06 14:11:12,1.1171636e-12,1.0161190455079106e-12,1.1120640373609643e-12,1.6012451519402964e-12,1.4920120123901077e-12,9.279009421464604e-13,1.1991950790267037e-12
2023-05-06 14:11:27,1.1226789e-12,1.015782601036494e-12,1.1070267529696274e-12,1.598700096795411e-12,1.493670562658168e-12,9.32370225448544e-13,1.1973638613888285e-12
2023-05-06 14:11:42,1.1253505e-12,1.0156069795191543e-12,1.1086779087287688e-12,1.6029322708613816e-12,1.494629440370684e-12,9.37387063530037e-13,1.1958727509908616e-12
2023-05-06 14:11:57,1.0768116e-12,1.0152998905773607e-12,1.1105413127372122e-12,1.6073481696112806e-12,1.494908493116381e-12,9.43289894631868e-13,1.1947374590605729e-12
2023-05-06 14:12:12,1.0362853e-12,1.0148671869997895e-12,1.1096493707110664e-12,1.608963914174471e-12,1.4945291018937034e-12,9.50780099909461e-13,1.1939610030463764e-12
2023-05-06 14:12:27,9.6870632e-13,1.0145597223820946e-12,1.1141894159560406e-12,1.6160034766334218e-12,1.4935200691236414e-12,9.608733150957186e-13,1.1935933564241929e-12
2023-05-06 14:12:42,9.4542578e-13,1.014442285980429e-12,1.1155696752192294e-12,1.6198800949436398e-12,1.491910235101802e-12,9.65447314225293e-13,1.1943813607326496e-12
2023-05-06 14:12:57,9.0651772e-13,1.0143780661181402e-12,1.1157119709860718e-12,1.6224566253936521e-12,1.4897343518238561e-12,9.434255173712656e-13,1.1963310568267897e-12
2023-05-06 14:13:12,8.9058506e-13,1.0144276190624343e-12,1.1150781150953976e-12,1.6241226301413444e-12,1.4870257366518221e-12,9.274918767415989e-13,1.1976275004470513e-12
2023-05-06 14:13:27,9.0695945e-13,1.0143075380504913e-12,1.1052057227581318e-12,1.616318080550497e-12,1.4838222452187253e-12,9.198983529031812e-13,1.199321972060096e-12
2023-05-06 14:13:42,9.376737e-13,1.0141341560081822e-12,1.1063862985800265e-12,1.6193957522797038e-12,1.4801590901119134e-12,9.156333425763704e-13,1.2016160758876414e-12
2023-05-06 14:13:57,9.9766986e-13,1.0141526234640158e-12,1.116636179480829e-12,1.6316261270483134e-12,1.476074911001314e-12,9.128611060532833e-13,1.2045181199830445e-12
2023-05-06 14:14:12,1.0250477e-12,1.0143351269395468e-12,1.1182729303066905e-12,1.6353514770339759e-12,1.4716047378393198e-12,9.108824685623577e-13,1.208026180134096e-12
2023-05-06 14:14:27,1.0941412e-12,1.0145345483604474e-12,1.1274273294251703e-12,1.6465414593277878e-12,1.466786255132348e-12,9.093910131512258e-13,1.2121440311866153e-12
2023-05-06 14:14:42,1.1262231e-12,1.0149247688533538e-12,1.129536879924668e-12,1.6505803786471145e-12,1.4616530092222185e-12,9.082320439399688e-13,1.2168732259633137e-12
2023-05-06 14:14:57,1.1525962e-12,1.015270277184972e-12,1.1258383625296166e-12,1.6487351337999558e-12,1.4562407915933325e-12,9.073223641758e-13,1.2222172608118181e-12
2023-05-06 14:15:12,1.1535478e-12,1.0157489698381395e-12,1.1273474239482869e-12,1.6520087293158765e-12,1.450581021022112e-12,9.066106835474349e-13,1.2281745999082597e-12
2023-05-06 14:15:27,1.0653951e-12,1.016208962747988e-12,1.1251338855679744e-12,1.6514146006842524e-12,1.4447072670883533e-12,9.060665289614513e-13,1.2347440113405924e-12
2023-05-06 14:15:42,9.6582734e-13,1.0167747796765008e-12,1.1280500781506755e-12,1.6558603061952271e-12,1.4386488082861865e-12,9.05667589153178e-13,1.241918139243167e-12
2023-05-06 14:15:57,8.292116e-13,1.01737596402107e-12,1.1265962349114476e-12,1.656075486965793e-12,1.432437235968352e-12,9.054002957869046e-13,1.2496892280974154e-12
2023-05-06 14:16:12,8.5706817e-13,1.0180369365892217e-12,1.1263124894503734e-12,1.6575234735358293e-12,1.4261001416970898e-12,9.052526797246027e-13,1.25804280291182e-12
2023-05-06 14:16:27,9.7734243e-13,1.0187642190003314e-12,1.132476806245075e-12,1.6651419876355014e-12,1.4196677468350317e-12,9.052177484356283e-13,1.2669635775334199e-12
2023-05-06 14:16:42,1.0078637e-12,1.0196469416850212e-12,1.13588968586761e-12,1.6697335760146384e-12,1.4131666567819496e-12,9.052878349655576e-13,1.2764291208037341e-12
2023-05-06 14:16:57,9.7592969e-13,1.0205565466344057e-12,1.1410128241152778e-12,1.676047817468929e-12,1.4066264732688198e-12,9.054588345899384e-13,1.2864159201709e-12
2023-05-06 14:17:12,9.3998626e-13,1.0216040538640395e-12,1.140581302333037e-12,1.676859180504676e-12,1.4000735638207226e-12,9.057250415016428e-13,1.2968930052149061e-12
2023-05-06 14:17:27,9.3539082e-13,1.0225689936062551e-12,1.13147343913104e-12,1.6687940272767465e-12,1.3935376166216352e-12,9.060837069437706e-13,1.3078281793250785e-12
2023-05-06 14:17:42,9.7917327e-13,1.0234851950555365e-12,1.1317506366646022e-12,1.6699396503738372e-12,1.387045381294977e-12,9.06530054271383e-13,1.3191815985423033e-12
2023-05-06 14:17:57,1.019487e-12,1.0245181672023147e-12,1.1381414126270456e-12,1.6772845129287712e-12,1.3806271288821189e-12,9.070619769282037e-13,1.330912189543841e-12
2023-05-06 14:18:12,1.0007366e-12,1.0257495888425041e-12,1.1415200722813736e-12,1.6817823580037252e-12,1.374310322421751e-12,9.076751136606368e-13,1.342971181638473e-12
2023-05-06 14:18:27,1.0062033e-12,1.0269962615977247e-12,1.1421490063794572e-12,1.6835171045478406e-12,1.3681259780566418e-12,9.08367630935178e-13,1.3553087522093724e-12
2023-05-06 14:18:42,1.043856e-12,1.028252696829886e-12,1.1389011081068989e-12,1.6811801361763299e-12,1.3621022603193917e-12,9.091353231704369e-13,1.367867537435567e-12
2023-05-06 14:18:57,1.079874e-12,1.0294414471156524e-12,1.1389241579720143e-12,1.6817993405158034e-12,1.3562707199667577e-12,9.09976436361679e-13,1.3805895080809726e-12
2023-05-06 14:19:12,1.0667852e-12,1.0306950150301756e-12,1.1407228367574683e-12,1.683950907406568e-12,1.3506597889799526e-12,9.10886756495007e-13,1.3934094470585808e-12
2023-05-06 14:19:27,1.0627949e-12,1.0320122377236641e-12,1.1388027207162054e-12,1.6823615327755462e-12,1.3453009373917925e-12,9.118644861029304e-13,1.4062621072830318e-12
2023-05-06 14:19:42,1.0700314e-12,1.0333594476958814e-12,1.1342010810533465e-12,1.6781517812832004e-12,1.3402221163719158e-12,9.129053414697075e-13,1.419075708904966e-12
2023-05-06 14:19:57,1.0651111e-12,1.0346074890710968e-12,1.131561244382874e-12,1.675922090063085e-12,1.3354538112692822e-12,9.140074413728172e-13,1.4317793414822272e-12
2023-05-06 14:20:12,1.0666359e-12,1.0359133219254828e-12,1.1330092881277671e-12,1.6777273051431118e-12,1.331022407229381e-12,9.15166373871367e-13,1.444296435842687e-12
2023-05-06 14:20:27,1.0944935e-12,1.0372277529487813e-12,1.1334773010299247e-12,1.6783933395686262e-12,1.3269562080753819e-12,9.163801219859805e-13,1.456552450173659e-12
2023-05-06 14:20:42,1.1018207e-12,1.0385682546607072e-12,1.1305577645168488e-12,1.6755088882350287e-12,1.3232787691140317e-12,9.176441205109737e-13,1.468468336565153e-12
2023-05-06 14:20:57,1.1180991e-12,1.039815760318209e-12,1.121722993454165e-12,1.6666845624015259e-12,1.3200148997852593e-12,9.189561977253173e-13,1.479968477893717e-12
2023-05-06 14:21:12,1.1316863e-12,1.0410263917274574e-12,1.1182785775219096e-12,1.663289284024128e-12,1.3171839672856828e-12,9.203115976763897e-13,1.4909741124201668e-12
2023-05-06 14:21:27,1.1427414e-12,1.0422472582719862e-12,1.119126423379835e-12,1.6641646816126185e-12,1.314805946176549e-12,9.217079758712994e-13,1.5014115236263485e-12
2023-05-06 14:21:42,1.1518992e-12,1.0434908506236697e-12,1.1176286863507107e-12,1.6626014789421956e-12,1.3128947585506318e-12,9.231404151152144e-13,1.511205452041463e-12
2023-05-06 14:21:57,1.2011388e-12,1.0446978298391828e-12,1.1153421886053658e-12,1.6600735116766251e-12,1.3114643462969178e-12,9.24606424189904e-13,1.520287427706956e-12
2023-05-06 14:22:12,1.2288514e-12,1.0458762386969413e-12,1.1102556104319231e-12,1.6546032724377005e-12,1.3105219919939433e-12,9.26100896666401e-13,1.5285890493841256e-12
2023-05-06 14:22:27,1.2555989e-12,1.0469643736280407e-12,1.1021128264866851e-12,1.646102891402325e-12,1.3100745037937517e-12,9.276211603099017e-13,1.5360504708178588e-12
2023-05-06 14:22:42,1.2465089e-12,1.048005212536134e-12,1.097951707513661e-12,1.6416671066243107e-12,1.310121564589895e-12,9.291619082770044e-13,1.542613548529481e-12
2023-05-06 14:22:57,1.2059892e-12,1.0490024466248209e-12,1.0957826356761963e-12,1.6391545830468675e-12,1.3106620332083353e-12,9.307202850997897e-13,1.5482303878644294e-12
2023-05-06 14:23:12,1.1945335e-12,1.0499852500114474e-12,1.0928173423822198e-12,1.6357129765660272e-12,1.311687319841625e-12,9.322907850985482e-13,1.5528563026737109e-12
2023-05-06 14:23:27,1.1949411e-12,1.050911609157078e-12,1.0881323905507617e-12,1.63049830838158e-12,1.3131878197670522e-12,9.33870374380837e-13,1.5564583388076537e-12
2023-05-06 14:23:42,1.1992599e-12,1.0518014171137653e-12,1.0836071242460618e-12,1.6254277847449627e-12,1.3151463224975745e-12,9.354533623621885e-13,1.5590080047841298e-12
2023-05-06 14:23:57,1.2158891e-12,1.0526240402848577e-12,1.07754518234218e-12,1.6188264039515973e-12,1.3175445815251638e-12,9.37036552226104e-13,1.5604896789738304e-12
2023-05-06 14:24:12,1.2216872e-12,1.0533783721318788e-12,1.074648496833672e-12,1.6153961796387658e-12,1.3203567400431233e-12,9.386140747467617e-13,1.560893050925694e-12
2023-05-06 14:24:27,1.2319907e-12,1.054113700396811e-12,1.0742649638917218e-12,1.6144426639690494e-12,1.3235560622812828e-12,9.401825793760692e-13,1.5602213564792653e-12
2023-05-06 14:24:42,1.2443658e-12,1.0548133393411432e-12,1.0714764833020852e-12,1.6110218736527116e-12,1.3271083879889381e-12,9.417360440539949e-13,1.5584835213171573e-12
2023-05-06 14:24:57,1.2734034e-12,1.055473299428026e-12,1.0692322121549998e-12,1.608076965999552e-12,1.330979018406015e-12,9.432709956724674e-13,1.555702149238132e-12
2023-05-06 14:25:12,1.2884085e-12,1.056141129055461e-12,1.0670320675521039e-12,1.6051716553730361e-12,1.3351261984969193e-12,9.447813003891441e-13,1.551905367138024e-12
2023-05-06 14:25:27,1.3110583e-12,1.0567803564533251e-12,1.0668745359508495e-12,1.604346752274731e-12,1.3395081571731293e-12,9.462634096119726e-13,1.54713452796912e-12
2023-05-06 14:25:42,1.3181421e-12,1.057401438989853e-12,1.0674741335236417e-12,1.6041949453245063e-12,1.3440766089712016e-12,9.477111307265597e-13,1.5414357761276145e-12
2023-05-06 14:25:57,1.3197051e-12,1.0579959095826943e-12,1.0661514026808217e-12,1.6018094685564982e-12,1.3487839390043502e-12,9.491208907023051e-13,1.5348674507044453e-12
2023-05-06 14:26:12,1.3201967e-12,1.058549511839829e-12,1.066092215403539e-12,1.6007948882435028e-12,1.3535766978588717e-12,9.504864752464064e-13,1.5274914016066325e-12
2023-05-06 14:26:27,1.3220096e-12,1.0591242048431359e-12,1.0698027286230199e-12,1.6044177919666914e-12,1.3584029364675833e-12,9.518043173348334e-13,1.5193801329575734e-12
