MJD,UTC,EDR,rho_eff,jb08_rho,dtm2000_rho,nrlmsise00_rho
60070.461597222224,2023-05-06 11:04:42,-336.70010375231504,8.909304245016563e-14,1.0640545612443959e-12,1.589136067399463e-12,1.2223440519926247e-12
60070.46194444445,2023-05-06 11:05:12,-369.5055961795151,9.777358961021393e-14,1.0579426993584604e-12,1.579997262863992e-12,1.2287976322038972e-12
60070.46229166666,2023-05-06 11:05:42,-388.7309235557914,1.028607365667023e-13,1.0548085551330646e-12,1.5691668395458885e-12,1.2375931855596154e-12
60070.46263888889,2023-05-06 11:06:12,-401.0455275513232,1.0611926106462756e-13,1.0529947451216002e-12,1.556991457270226e-12,1.248728161457346e-12
60070.46298611111,2023-05-06 11:06:42,-408.5210753493011,1.0809733974616378e-13,1.0520058103595899e-12,1.5437972744314872e-12,1.2621818566338955e-12
60070.46333333333,2023-05-06 11:07:12,-412.8145248182118,1.0923341446526363e-13,1.0516420697344537e-12,1.5298855396744657e-12,1.2778906574925807e-12
60070.46368055556,2023-05-06 11:07:42,-415.1312728524208,1.0984644109833518e-13,1.051804247386475e-12,1.515533086011285e-12,1.2957372204963098e-12
60070.46402777778,2023-05-06 11:08:12,-415.1967727318406,1.0986377279343297e-13,1.0524335193048623e-12,1.500996013045975e-12,1.3155441330746884e-12
60070.464375,2023-05-06 11:08:42,-411.7774539850652,1.0895899876199636e-13,1.0534890755969163e-12,1.4865153255739809e-12,1.3370701549150545e-12
60070.46472222222,2023-05-06 11:09:12,-404.1310525648296,1.0693571109819095e-13,1.0549386905612739e-12,1.472323217943723e-12,1.3600090166673483e-12
60070.46506944444,2023-05-06 11:09:42,-392.49099834635854,1.0385567686876479e-13,1.0567539997467371e-12,1.45864788462923e-12,1.3839903203587058e-12
60070.465416666666,2023-05-06 11:10:12,-377.7621485516429,9.995832719355344e-14,1.0589081616797712e-12,1.445716378306326e-12,1.4085834861752311e-12
60070.46576388889,2023-05-06 11:10:42,-360.80555621162057,9.547150231787392e-14,1.0613744315481191e-12,1.4337544563381557e-12,1.4333046912680093e-12
60070.46611111111,2023-05-06 11:11:12,-342.2313476242125,9.055664563765882e-14,1.064125407415635e-12,1.4229835368826392e-12,1.4576273513224588e-12
60070.466458333336,2023-05-06 11:11:42,-322.9355239085853,8.545084489020222e-14,1.0671325357478307e-12,1.4136147836236467e-12,1.4809959705321464e-12
60070.46680555555,2023-05-06 11:12:12,-303.8336687646806,8.039636949133293e-14,1.0703657949681852e-12,1.4058409280770702e-12,1.5028431833559129e-12
60070.467152777775,2023-05-06 11:12:42,-285.2804569378495,7.548706869084747e-14,1.0737935625628611e-12,1.3998267567909293e-12,1.522609647136865e-12
60070.4675,2023-05-06 11:13:12,-267.02557791024446,7.065670869391244e-14,1.0773824894907693e-12,1.3956989644906544e-12,1.5397657945326987e-12
60070.46784722222,2023-05-06 11:13:42,-248.5701153241098,6.577327297975687e-14,1.0810975031030559e-12,1.3935364821026745e-12,1.5538346477142353e-12
60070.468194444446,2023-05-06 11:14:12,-229.7489952929318,6.079308192186839e-14,1.08490189603275e-12,1.3933620421700347e-12,1.5644143881732365e-12
60070.46854166667,2023-05-06 11:14:42,-210.75181986391544,5.576630545798095e-14,1.0887573033058483e-12,1.3951354293526695e-12,1.571199003630665e-12
60070.46888888889,2023-05-06 11:15:12,-191.9128622673452,5.078139446400397e-14,1.092623853608308e-12,1.3987492669846664e-12,1.5739959066836737e-12
60070.46923611111,2023-05-06 11:15:42,-173.84156277775764,4.599961080961028e-14,1.0964602618596898e-12,1.4040274268588741e-12,1.5727387729565474e-12
60070.46958333333,2023-05-06 11:16:12,-156.95329831913114,4.153086593678757e-14,1.1002240029583254e-12,1.4107264528779806e-12,1.5674945518724334e-12
60070.469930555555,2023-05-06 11:16:42,-140.1342422515154,3.708043405540594e-14,1.1038714054195121e-12,1.418539911074011e-12,1.5584635621974698e-12
60070.47027777778,2023-05-06 11:17:12,-123.07404855266212,3.256619558478731e-14,1.1073579305714833e-12,1.4271059692980555e-12,1.5459726668045749e-12
60070.470625,2023-05-06 11:17:42,-107.55464397370817,2.8459659959924046e-14,1.1106385147820731e-12,1.4360179269785373e-12,1.5304615919900388e-12
60070.470972222225,2023-05-06 11:18:12,-93.0838715918362,2.4630599250595592e-14,1.1136675750902003e-12,1.44483692780041e-12,1.5124627212433501e-12
60070.47131944444,2023-05-06 11:18:42,-76.59216136112809,2.0266785211675192e-14,1.1163993484299862e-12,1.4531072208816393e-12,1.4925766456102098e-12
60070.471666666665,2023-05-06 11:19:12,-56.82738721743226,1.5036897123795082e-14,1.1187884744070368e-12,1.4603732684373641e-12,1.4714450979562517e-12
60070.47201388889,2023-05-06 11:19:42,-34.60136517882347,9.155746797685406e-15,1.1207904013129026e-12,1.4661974229443264e-12,1.4497226555817e-12
60070.47236111111,2023-05-06 11:20:12,-11.441695738583803,3.0275472825200072e-15,1.122361616633254e-12,1.4701772838970922e-12,1.4280490863057114e-12
60070.472708333335,2023-05-06 11:20:42,11.16995008662343,-2.9556416114615768e-15,1.12345995657788e-12,1.4719621003831673e-12,1.4070242463949022e-12
60070.47305555556,2023-05-06 11:21:12,32.980369850993156,-8.726820866435485e-15,1.124044910269715e-12,1.4712671888483727e-12,1.3871865741924606e-12
60070.47340277778,2023-05-06 11:21:42,53.99493524059653,-1.4287411865554957e-14,1.1240779958352557e-12,1.4678856345220703e-12,1.3689959367987829e-12
60070.47375,2023-05-06 11:22:12,73.82839933410287,-1.953547576195477e-14,1.1235231401758548e-12,1.461696538185299e-12,1.3528209541980685e-12
60070.47409722222,2023-05-06 11:22:42,92.26102663576604,-2.441286911097261e-14,1.1223470299007453e-12,1.4526693285243928e-12,1.3389305754269512e-12
60070.47444444445,2023-05-06 11:23:12,109.29072656854989,-2.891903873229594e-14,1.1205194420374498e-12,1.4408640327765625e-12,1.3274895410554755e-12
60070.47479166667,2023-05-06 11:23:42,125.08965055271985,-3.309953701400731e-14,1.1180135366349759e-12,1.4264275368157653e-12,1.3185571291992922e-12
60070.47513888889,2023-05-06 11:24:12,140.83529624715447,-3.7265937512925736e-14,1.1148061320060727e-12,1.4095862543040103e-12,1.3120887263735324e-12
60070.475486111114,2023-05-06 11:24:42,158.47348905727267,-4.1933118316445946e-14,1.1108779989867141e-12,1.3906357858144887e-12,1.3079398294988513e-12
60070.47583333333,2023-05-06 11:25:12,177.31412560492754,-4.691847357182524e-14,1.106214138400465e-12,1.369928222509486e-12,1.3058721728074901e-12
60070.47618055555,2023-05-06 11:25:42,194.5590202063322,-5.1481585105351204e-14,1.1008039159750956e-12,1.347857731584637e-12,1.305561730634469e-12
60070.47652777778,2023-05-06 11:26:12,208.9407811164856,-5.52870927989841e-14,1.0946409659648655e-12,1.3248451414173755e-12,1.306608521590248e-12
60070.476875,2023-05-06 11:26:42,220.34679992496967,-5.830519973321658e-14,1.087723094357133e-12,1.3013226210891198e-12,1.3085485894927416e-12
60070.477222222224,2023-05-06 11:27:12,228.51653480157256,-6.046696484126424e-14,1.0800523639332938e-12,1.2777194025784688e-12,1.3108685067794962e-12
60070.47756944445,2023-05-06 11:27:42,233.046393789351,-6.166559506024477e-14,1.0716349180075234e-12,1.2544486429288354e-12,1.3130219640093925e-12
60070.47791666666,2023-05-06 11:28:12,232.39194540679455,-6.149242375177547e-14,1.0624808456114559e-12,1.231896283916424e-12,1.3144487505198774e-12
60070.47826388889,2023-05-06 11:28:42,224.0254641920328,-5.927859828003277e-14,1.0526037706236258e-12,1.2104118728428115e-12,1.3145955165849999e-12
60070.47861111111,2023-05-06 11:29:12,208.14289746433496,-5.507596758310462e-14,1.0420202675466667e-12,1.190301651713723e-12,1.31293797999059e-12
60070.47895833333,2023-05-06 11:29:42,186.44421637803316,-4.93343551107883e-14,1.0307494011573833e-12,1.1718242505411506e-12,1.3090042050314363e-12
60070.47930555556,2023-05-06 11:30:12,159.00053741037846,-4.207257874658316e-14,1.0188119326245172e-12,1.1551884258526188e-12,1.302397530425672e-12
60070.47965277778,2023-05-06 11:30:42,125.87301714718342,-3.3306820921783965e-14,1.0062291758172478e-12,1.1405527400877727e-12,1.2928180576714873e-12
60070.48,2023-05-06 11:31:12,88.28171828016639,-2.3359918178386805e-14,9.930205618483498e-13,1.1280264546459352e-12,1.2800808284353564e-12
60070.48034722222,2023-05-06 11:31:42,47.74714994803071,-1.2634207146914415e-14,9.791973152932819e-13,1.1176718680586984e-12,1.2641298159767937e-12
60070.48069444444,2023-05-06 11:32:12,5.1264506205916405,-1.3564922542911709e-15,9.647749489871153e-13,1.1095072031347027e-12,1.2450456916837274e-12
60070.481041666666,2023-05-06 11:32:42,-39.38985002785921,1.0422811105574508e-14,9.498662632263146e-13,1.1035098766912343e-12,1.2230463401454076e-12
60070.48138888889,2023-05-06 11:33:12,-85.89044196531177,2.272717087639565e-14,9.34580609464548e-13,1.099619911801072e-12,1.1984794260369412e-12
60070.48173611111,2023-05-06 11:33:42,-133.61975905671716,3.5356659333192003e-14,9.190140932494492e-13,1.0977430714172052e-12,1.171806704291398e-12
60070.482083333336,2023-05-06 11:34:12,-180.14805503934625,4.7668349774973584e-14,9.032553795354048e-13,1.0977539386165754e-12,1.1435811713289241e-12
60070.48243055555,2023-05-06 11:34:42,-223.1132614724338,5.903722349364372e-14,8.873874140217327e-13,1.099498705384267e-12,1.114418362022146e-12
60070.482777777775,2023-05-06 11:35:12,-262.36137691885233,6.942253070498051e-14,8.714881546612372e-13,1.1027976972276692e-12,1.0849639923063323e-12
60070.483125,2023-05-06 11:35:42,-299.25347958132625,7.918442157449308e-14,8.556308551995069e-13,1.1074475898203918e-12,1.0558604349790097e-12
60070.48347222222,2023-05-06 11:36:12,-334.8693113178015,8.860860283678924e-14,8.398840446363177e-13,1.1132233314216504e-12,1.027714622960513e-12
60070.483819444446,2023-05-06 11:36:42,-369.11258946731687,9.766959747209793e-14,8.243115036739082e-13,1.119880188108712e-12,1.001070027848725e-12
60070.48416666667,2023-05-06 11:37:12,-400.18598091974854,1.058918194224025e-13,8.089722925921281e-13,1.1271561381889217e-12,9.763845153317063e-13
60070.48451388889,2023-05-06 11:37:42,-425.8084821999073,1.1267170029797206e-13,7.939208725695343e-13,1.1347748807065627e-12,9.540151216815025e-13
60070.48486111111,2023-05-06 11:38:12,-445.5540833696723,1.1789651509195865e-13,7.79207299863059e-13,1.1424496724689106e-12,9.342099642148574e-13
60070.48520833333,2023-05-06 11:38:42,-460.6744878999889,1.2189747270281268e-13,7.648772886215228e-13,1.1498878888864309e-12,9.171066207489857e-13
60070.485555555555,2023-05-06 11:39:12,-472.6290196366608,1.2506071973367982e-13,7.50972326254055e-13,1.1567967241976187e-12,9.027363883820349e-13
60070.48590277778,2023-05-06 11:39:42,-482.56332712993026,1.2768940225960484e-13,7.375297061073777e-13,1.1628898506958609e-12,8.910331944175301e-13
60070.48625,2023-05-06 11:40:12,-491.4316429756582,1.3003601644623466e-13,7.24582709639696e-13,1.1678952876439405e-12,8.818463552612376e-13
60070.486597222225,2023-05-06 11:40:42,-500.0075597539544,1.323052599334297e-13,7.12160778178294e-13,1.1715640032734324e-12,8.749559609077766e-13
60070.48694444444,2023-05-06 11:41:12,-508.7522902153432,1.3461917262169212e-13,7.002897061670374e-13,1.1736788742939398e-12,8.70089942760368e-13
60070.487291666665,2023-05-06 11:41:42,-517.8367911875248,1.3702299080212413e-13,6.889918778263509e-13,1.1740634784516649e-12,8.669418837345525e-13
60070.48763888889,2023-05-06 11:42:12,-527.2713609337807,1.3951943946232578e-13,6.782864578756743e-13,1.1725899244086284e-12,8.651884696103816e-13
60070.48798611111,2023-05-06 11:42:42,-536.9675942286849,1.420851260033228e-13,6.681896961481702e-13,1.169185283930824e-12,8.645057513389522e-13
60070.488333333335,2023-05-06 11:43:12,-546.4374543055892,1.4459091271507684e-13,6.58715108659328e-13,1.1638356414962478e-12,8.645829759694892e-13
60070.48868055556,2023-05-06 11:43:42,-554.460819426924,1.4671394743167467e-13,6.498737227867283e-13,1.1565875760919075e-12,8.651334232155395e-13
60070.48902777778,2023-05-06 11:44:12,-559.6091559864581,1.4807623084808767e-13,6.416743133790605e-13,1.147546702745243e-12,8.659017021801202e-13
60070.489375,2023-05-06 11:44:42,-561.7979891598225,1.48655410375084e-13,6.341235992228436e-13,1.136873219580975e-12,8.666674356754646e-13
60070.48972222222,2023-05-06 11:45:12,-562.6945798434317,1.4889265411497303e-13,6.272263670007187e-13,1.124774664507319e-12,8.672457044325107e-13
60070.49006944445,2023-05-06 11:45:42,-563.806084357202,1.491867654553774e-13,6.209854244139208e-13,1.1114962236454351e-12,8.674849206044361e-13
60070.49041666667,2023-05-06 11:46:12,-564.7956108897924,1.4944860062676926e-13,6.15401437558771e-13,1.097309371225757e-12,8.672632200014514e-13
60070.49076388889,2023-05-06 11:46:42,-564.0598499514163,1.492539134859416e-13,6.104726976600719e-13,1.0824997424368754e-12,8.664845141952413e-13
60070.491111111114,2023-05-06 11:47:12,-559.9198939837515,1.4815845414791804e-13,6.061945528976599e-13,1.0673547637941608e-12,8.650748723645876e-13
60070.49145833333,2023-05-06 11:47:42,-551.370259013027,1.4589616499834141e-13,6.02558271751156e-13,1.0521517546271194e-12,8.629797939134785e-13
60070.49180555555,2023-05-06 11:48:12,-538.5704043507576,1.4250924001057722e-13,5.995488695577694e-13,1.0371470996620903e-12,8.601625970209582e-13
60070.49215277778,2023-05-06 11:48:42,-523.128420598805,1.384231904412562e-13,5.971410775818459e-13,1.0225669436920485e-12,8.566038909793859e-13
60070.4925,2023-05-06 11:49:12,-508.3187153786421,1.3450444589336315e-13,5.952930752671603e-13,1.0085996605044934e-12,8.523021211683947e-13
60070.492847222224,2023-05-06 11:49:42,-498.78385396301746,1.3198145940363044e-13,5.939514092927299e-13,9.953903794646473e-13,8.47276452577575e-13
60070.49319444445,2023-05-06 11:50:12,-502.16827458143234,1.3287699916279686e-13,5.933074264289953e-13,9.830378269421203e-13,8.415793122556069e-13
60070.49354166666,2023-05-06 11:50:42,-529.7159722670913,1.4016629955789918e-13,6.024555591024791e-13,9.71593371195635e-13,8.353257921939284e-13
60070.49388888889,2023-05-06 11:51:12,-293.383301384747,7.763113415512657e-14,6.007564948594086e-13,9.610624770673265e-13,8.274669151066356e-13
60070.49423611111,2023-05-06 11:51:42,-259.9309987463057,6.877943679653331e-14,6.059065382195054e-13,9.5140836561366e-13,8.1975490738428e-13
60070.49458333333,2023-05-06 11:52:12,-252.62632923945785,6.684657362481072e-14,6.050501563959038e-13,9.425576739712105e-13,8.115833339959387e-13
60070.49493055556,2023-05-06 11:52:42,-244.84518111869693,6.478763110561285e-14,6.032182237461209e-13,9.344080402260156e-13,8.02878971618715e-13
60070.49527777778,2023-05-06 11:53:12,-236.45096001401544,6.256646547815699e-14,6.01490486423394e-13,9.2683725486453e-13,7.937130192773298e-13
60070.495625,2023-05-06 11:53:42,-226.4518964886665,5.992064808398966e-14,6.001806391573598e-13,9.197136517265356e-13,7.841427468210641e-13
60070.49597222222,2023-05-06 11:54:12,-214.42338080704212,5.673782441897594e-14,5.994061727064449e-13,9.129072162782482e-13,7.742223954607045e-13
60070.49631944444,2023-05-06 11:54:42,-201.12676565349105,5.321945336676418e-14,5.99217140259046e-13,9.063007177517227e-13,7.640112070376192e-13
60070.496666666666,2023-05-06 11:55:12,-188.45532693341377,4.9866508074466346e-14,5.996354189146387e-13,8.997999689758733e-13,7.535805738328171e-13
60070.49701388889,2023-05-06 11:55:42,-178.16331837698817,4.714317551532457e-14,6.006693983590606e-13,8.933426569064373e-13,7.430208777325812e-13
60070.49736111111,2023-05-06 11:56:12,-169.95467298477888,4.497111443118411e-14,6.023201917057752e-13,8.869047327906637e-13,7.324470651631794e-13
60070.497708333336,2023-05-06 11:56:42,-162.7017634548247,4.305194728677845e-14,6.045846248178847e-13,8.805039607886755e-13,7.220021836023075e-13
60070.49805555555,2023-05-06 11:57:12,-156.91659335792065,4.152115356476625e-14,6.074568123866538e-13,8.742001495654719e-13,7.118580324758864e-13
60070.498402777775,2023-05-06 11:57:42,-154.49243853986263,4.08797063964877e-14,6.109289321343528e-13,8.680917736485059e-13,7.022123921100462e-13
60070.49875,2023-05-06 11:58:12,-157.56377628818154,4.169240238719362e-14,6.149915568165557e-13,8.6230930649313e-13,6.932830151276611e-13
60070.49909722222,2023-05-06 11:58:42,-167.53562501072884,4.4331018567122333e-14,6.196338272794723e-13,8.570060846752537e-13,6.852991552677157e-13
60070.499444444446,2023-05-06 11:59:12,-184.13093760237095,4.8722246466144844e-14,6.248434578017768e-13,8.523475180660634e-13,6.784914980852845e-13
60070.49979166667,2023-05-06 11:59:42,-206.10779986530545,5.4537467491302025e-14,6.306066881617004e-13,8.484998324908982e-13,6.73081660560596e-13
60070.50013888889,2023-05-06 12:00:12,-231.9059191159904,6.136381802675209e-14,6.365888512771715e-13,7.616616917169328e-13,6.692723414831171e-13
60070.50048611111,2023-05-06 12:00:42,-258.6818408071995,6.844890146240221e-14,6.426047742782987e-13,7.618306416576725e-13,6.67238677539786e-13
60070.50083333333,2023-05-06 12:01:12,-283.4350543655455,7.499876313976611e-14,6.491103720107715e-13,7.631461058476863e-13,6.671214940592505e-13
60070.501180555555,2023-05-06 12:01:42,-304.95589362829924,8.069331750619471e-14,6.5608421788194e-13,7.656619001084691e-13,6.690225284817089e-13
60070.50152777778,2023-05-06 12:02:12,-322.3171798400581,8.528722701859436e-14,6.635031277728031e-13,7.694049303552486e-13,6.730014965563602e-13
60070.501875,2023-05-06 12:02:42,-334.3808614388108,8.8479355814532e-14,6.713420691968781e-13,7.743764523729331e-13,6.790750281020286e-13
60070.502222222225,2023-05-06 12:03:12,-341.5233927369118,9.036931615921743e-14,6.795741149264017e-13,7.805550357543295e-13,6.872172911792145e-13
60070.50256944444,2023-05-06 12:03:42,-345.08472857251763,9.131166883818879e-14,6.881702742345588e-13,7.879005751064257e-13,6.973619821010483e-13
60070.502916666665,2023-05-06 12:04:12,-346.1022921465337,9.158092279351946e-14,6.970994170496267e-13,7.963590959523905e-13,7.094057933547566e-13
60070.50326388889,2023-05-06 12:04:42,-345.1369321346283,9.132548224104593e-14,7.063281108037382e-13,8.058676433092406e-13,7.232130561043957e-13
60070.50361111111,2023-05-06 12:05:12,-342.88769306987524,9.07303189213933e-14,7.158206431962647e-13,8.163591268120313e-13,7.386217026283234e-13
60070.503958333335,2023-05-06 12:05:42,-340.5827818699181,9.012042439183086e-14,7.255389001254725e-13,8.277663766490891e-13,7.554499709059217e-13
60070.50430555556,2023-05-06 12:06:12,-339.71411062404513,8.989056831717777e-14,7.35442295629848e-13,8.400253908459679e-13,7.735037403435292e-13
60070.50465277778,2023-05-06 12:06:42,-341.0416011661291,9.02418309687185e-14,7.454877092992886e-13,8.530775884011042e-13,7.925840412549454e-13
60070.505,2023-05-06 12:07:12,-344.5455127507448,9.116898881652076e-14,7.5562940303791e-13,8.668710140750377e-13,8.124942459771157e-13
60070.50534722222,2023-05-06 12:07:42,-350.28097390010953,9.268662922695415e-14,7.658189368656947e-13,8.813605956729384e-13,8.330465075100415e-13
60070.50569444445,2023-05-06 12:08:12,-358.1084272377193,9.475782440840073e-14,7.760051085252513e-13,8.965076452607417e-13,8.540670967587386e-13
60070.50604166667,2023-05-06 12:08:42,-366.7596611380577,9.704699729709147e-14,7.861336897216246e-13,9.12278575156098e-13,8.754001476931989e-13
60070.50638888889,2023-05-06 12:09:12,-374.54429822042584,9.910686301827567e-14,7.961470445306588e-13,9.286432649502932e-13,8.969099002796274e-13
60070.506736111114,2023-05-06 12:09:42,-381.0551248677075,1.0082967019417915e-13,8.059832612210818e-13,9.455732283861194e-13,9.184814206100573e-13
60070.50708333333,2023-05-06 12:10:12,-387.4862496852875,1.0253138774635567e-13,8.155731799810777e-13,9.630393951867602e-13,9.40019613125687e-13
60070.50743055555,2023-05-06 12:10:42,-395.3454093374312,1.0461097262532604e-13,8.248363461456452e-13,9.810099935455114e-13,9.614471454906785e-13
60070.50777777778,2023-05-06 12:11:12,-404.9732370711863,1.0715855860889711e-13,8.337517263588585e-13,9.994483119326349e-13,9.827013276571301e-13
60070.508125,2023-05-06 12:11:42,-415.665930237621,1.0998791492796898e-13,8.423215912835998e-13,1.0183106549717306e-12,1.0037305811283099e-12
60070.508472222224,2023-05-06 12:12:12,-426.7351435124874,1.1291690092232161e-13,8.505389179993017e-13,1.037544600827819e-12,1.0244909519210655e-12
60070.50881944445,2023-05-06 12:12:42,-437.8040965311229,1.1584581805117889e-13,8.583941246709127e-13,1.0570871436792058e-12,1.0449425797043648e-12
60070.50916666666,2023-05-06 12:13:12,-448.4137027077377,1.1865318901108813e-13,8.658771416309877e-13,1.0768630135425435e-12,1.065046675316336e-12
60070.50951388889,2023-05-06 12:13:42,-458.10497487708926,1.2121756280592162e-13,8.729783586820843e-13,1.0967829417672099e-12,1.0847629532394927e-12
60070.50986111111,2023-05-06 12:14:12,-467.46017545089126,1.2369300986567272e-13,8.796894005679734e-13,1.1167423201620135e-12,1.1040480221280065e-12
60070.51020833333,2023-05-06 12:14:42,-477.5520592220128,1.2636338810198025e-13,8.860033829506852e-13,1.1366196670744191e-12,1.1228540989680673e-12
60070.51055555556,2023-05-06 12:15:12,-488.8743639104068,1.2935934373429227e-13,8.919152270157651e-13,1.1562757028374928e-12,1.1411286533676694e-12
60070.51090277778,2023-05-06 12:15:42,-501.0450130812824,1.325797768471509e-13,8.974218668733325e-13,1.1755530137317577e-12,1.1588146691490345e-12
60070.51125,2023-05-06 12:16:12,-513.4041415303946,1.3585008280575497e-13,9.02522414691395e-13,1.1942766482217339e-12,1.1758514860331433e-12
60070.51159722222,2023-05-06 12:16:42,-525.4172955527902,1.3902884167559185e-13,9.072182784365257e-13,1.2122559294668765e-12,1.1921760863305393e-12
60070.51194444444,2023-05-06 12:17:12,-535.1306268461049,1.415990524584326e-13,9.11513260192379e-13,1.2292877903943906e-12,1.2077247270342958e-12
60070.512291666666,2023-05-06 12:17:42,-540.0715062692761,1.4290644136412055e-13,9.154135635141752e-13,1.2451617329828498e-12,1.2224346963597394e-12
60070.51263888889,2023-05-06 12:18:12,-539.9361787624657,1.4287063282359867e-13,9.189279858853635e-13,1.2596668529040912e-12,1.2362464392935096e-12
60070.51298611111,2023-05-06 12:18:42,-535.539808075875,1.417073244793422e-13,9.220678441285318e-13,1.2726002120841513e-12,1.2491053647641544e-12
60070.513333333336,2023-05-06 12:19:12,-527.7246498167515,1.396393826558165e-13,9.248468599952753e-13,1.2837765483051536e-12,1.2609635503841912e-12
60070.51368055555,2023-05-06 12:19:42,-517.8105346597731,1.3701604315371087e-13,9.272810612248404e-13,1.2930388780262444e-12,1.2717813600438989e-12
60070.514027777775,2023-05-06 12:20:12,-506.8786973021925,1.341234077226458e-13,9.29388598123579e-13,1.3002691564850481e-12,1.2815287985624136e-12
60070.514375,2023-05-06 12:20:42,-495.0656529776752,1.3099759918341193e-13,9.311896155610454e-13,1.3053983669597268e-12,1.2901867494067276e-12
60070.51472222222,2023-05-06 12:21:12,-481.8354040198028,1.2749678905922773e-13,9.327060300263805e-13,1.3084149842662149e-12,1.2977478545376412e-12
60070.515069444446,2023-05-06 12:21:42,-466.7292134873569,1.2349959256487338e-13,9.339614818244546e-13,1.309371394099268e-12,1.3042173403226575e-12
60070.51541666667,2023-05-06 12:22:12,-449.8700497783721,1.1903854794011793e-13,9.349811238438117e-13,1.3083871936475694e-12,1.3096132716117196e-12
60070.51576388889,2023-05-06 12:22:42,-431.8953143879771,1.1428231577588609e-13,9.35791493734562e-13,1.3056493330912998e-12,1.313966479185772e-12
60070.51611111111,2023-05-06 12:23:12,-413.4913125261664,1.0941249690486664e-13,9.364202602313775e-13,1.3014087326881873e-12,1.3173197972351064e-12
60070.51645833333,2023-05-06 12:23:42,-395.20610386133194,1.0457411148819736e-13,9.368960158713433e-13,1.2959738001245411e-12,1.3197267638944032e-12
60070.516805555555,2023-05-06 12:24:12,-377.4357108399272,9.987194964693819e-14,9.372481213341589e-13,1.2897012810181695e-12,1.3212497447790627e-12
60070.51715277778,2023-05-06 12:24:42,-360.11135387793183,9.528781185477316e-14,9.375064508812776e-13,1.2829848388861661e-12,1.321957285180141e-12
60070.5175,2023-05-06 12:25:12,-342.5612058490515,9.064392827434532e-14,9.377012230026505e-13,1.2762422554177451e-12,1.321921006275242e-12
60070.517847222225,2023-05-06 12:25:42,-324.31605726480484,8.581614301615711e-14,9.378629009146738e-13,1.269901847850198e-12,1.3212121758684934e-12
60070.51819444444,2023-05-06 12:26:12,-306.31711035221815,8.10535043253149e-14,9.380220572929888e-13,1.264388494181039e-12,1.3198980498090563e-12
60070.518541666665,2023-05-06 12:26:42,-290.5357311591506,7.687764850970628e-14,9.382091881590732e-13,1.2601096288204623e-12,1.3180382716276716e-12
60070.51888888889,2023-05-06 12:27:12,-278.07814537361264,7.358129009802616e-14,9.384545299549236e-13,1.2574414987633763e-12,1.3156817535292734e-12
60070.51923611111,2023-05-06 12:27:42,-268.55953546985984,7.106260386428072e-14,9.387878282568597e-13,1.256715720826429e-12,1.3128643353986004e-12
60070.519583333335,2023-05-06 12:28:12,-260.6986038014293,6.898255009824882e-14,9.392382334725438e-13,1.2582063929621235e-12,1.3096077752426768e-12
60070.51993055556,2023-05-06 12:28:42,-253.06623477488756,6.696297549729405e-14,9.398343055429844e-13,1.262117821925329e-12,1.3059202940060402e-12
60070.52027777778,2023-05-06 12:29:12,-244.65575705468655,6.473750826339247e-14,9.40603933201646e-13,1.2685728768623085e-12,1.3017985543241645e-12
60070.520625,2023-05-06 12:29:42,-235.22589005157351,6.224230397968429e-14,9.415743305143176e-13,1.2776026361008206e-12,1.297231257614766e-12
60070.52097222222,2023-05-06 12:30:12,-225.29929992184043,5.961566351846161e-14,9.427720362241858e-13,1.289138009063569e-12,1.2922040736374819e-12
60070.52131944445,2023-05-06 12:30:42,-215.6075986996293,5.705117619344444e-14,9.442228342971512e-13,1.3030042991322381e-12,1.2867054478929754e-12
60070.52166666667,2023-05-06 12:31:12,-206.98769523203373,5.4770293541505125e-14,9.459518360380908e-13,1.3189202469425136e-12,1.2807330994317161e-12
60070.52201388889,2023-05-06 12:31:42,-200.4214255362749,5.303281577353324e-14,9.47983524785171e-13,1.3365025962798789e-12,1.2743003775008268e-12
60070.522361111114,2023-05-06 12:32:12,-196.64572646841407,5.203374118584189e-14,9.503418874246392e-13,1.3552773461852287e-12,1.2674420176543105e-12
60070.52270833333,2023-05-06 12:32:42,-195.45080061629417,5.171755601547428e-14,9.530506780307139e-13,1.3746981858193313e-12,1.2602187604257612e-12
60070.52305555555,2023-05-06 12:33:12,-196.3559964708984,5.195707673970695e-14,9.561339041611988e-13,1.3941717867392908e-12,1.2527204197989482e-12
60070.52340277778,2023-05-06 12:33:42,-199.94637916982177,5.2907115408072875e-14,9.596167071160012e-13,1.4130886271583321e-12,1.2450671610674872e-12
60070.52375,2023-05-06 12:34:12,-206.91537711769345,5.4751157696998305e-14,9.63526789452085e-13,1.4308568101390123e-12,1.2374087375074557e-12
60070.524097222224,2023-05-06 12:34:42,-217.413312215358,5.75289797614172e-14,9.678970672957174e-13,1.4469358204108701e-12,1.2299218631173414e-12
60070.52444444445,2023-05-06 12:35:12,-232.0231760889292,6.139484498620709e-14,9.727709664853183e-13,1.4608668255149347e-12,1.2228060034949456e-12
60070.52479166666,2023-05-06 12:35:42,-250.83411309868097,6.637234155024158e-14,9.782134863522353e-13,1.4722960119006889e-12,1.216277540473239e-12
60070.52513888889,2023-05-06 12:36:12,-273.0596311017871,7.225335850527136e-14,9.843374759041215e-13,1.4809887109377707e-12,1.2105624351031317e-12
