UTC,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-05-05 00:06:42,1.7789933610579126e-12,6.406665860005784e-13,1.1779637582159517e-12,1.0969745370278686e-12,6607156.592228917,-577055.3700370127,1815659.5819660733,-1999.6520187634967,315.8209355274376,7336.6246662476415,1.799863778018107e-07,-3.774486823093781e-08,3.368854657459508e-07
2023-05-05 00:06:57,1.6292836061696085e-12,6.419856188423109e-13,1.1819317707885953e-12,1.1019237967774964e-12,6576251.111444632,-572238.6091786318,1925452.511387123,-2120.9813146868505,326.3988405400586,7302.095580530457,2.2683586919924892e-07,-6.22718399068134e-08,3.319118917488595e-07
2023-05-05 00:07:12,1.5099488440122284e-12,6.432356245372374e-13,1.1851277386183033e-12,1.1067545271879651e-12,6543530.076152042,-567263.8547514565,2034712.3410970587,-2241.7259324345855,336.88677088803445,7265.544674603031,1.9604723533461765e-07,-6.18862061596559e-08,3.0854897037357887e-07
2023-05-05 00:07:27,1.8662615481138936e-12,6.444190450378793e-13,1.187542088871079e-12,1.111468497760843e-12,6509002.424426612,-562132.4709760573,2143408.792857885,-2361.852305440273,347.28181146338596,7226.982020293787,2.0871349715179122e-07,-4.2150206658320144e-08,3.74938537550662e-07
2023-05-05 00:07:42,1.680509940134242e-12,6.455366008003739e-13,1.1891680779944675e-12,1.1160643070517552e-12,6472677.76391509,-556845.8796784198,2251511.7977490714,-2481.3271108831345,357.5810827513339,7186.4184411354145,1.8683378755213198e-07,-3.97312592825827e-08,3.4239149426795734e-07
2023-05-05 00:07:57,1.7501490577738267e-12,6.46590938769544e-13,1.1900082421382405e-12,1.120543238645253e-12,6434566.034823631,-551405.5314840113,2358991.39697429,-2600.1171528401183,367.78172297744345,7143.8651324031325,1.743703030854249e-07,-3.854021823901377e-08,3.545105147217953e-07
2023-05-05 00:08:12,2.0841665951951397e-12,6.475829876831909e-13,1.1900681628183241e-12,1.1249033371961342e-12,6394677.838024765,-545812.9346108129,2465817.8629165683,-2718.1894992334405,377.88090573546043,7099.33402463807,1.8766385334600955e-07,-5.361240618118046e-08,4.211012454291563e-07
2023-05-05 00:08:27,2.1128970480408392e-12,6.485156004300519e-13,1.1893627183649148e-12,1.1291452894659773e-12,6353024.102946352,-540069.6254567532,2571961.5891438765,-2835.511353393943,387.8758221700308,7052.837415055596,1.58122534621441e-07,-4.6907388973060904e-08,4.196678156098699e-07
2023-05-05 00:08:42,2.4540748135718167e-12,6.493898895944498e-13,1.187909687082935e-12,1.1332664622872185e-12,6309616.412571199,-534177.195547035,2677393.222784595,-2952.050196441705,397.7636982612229,7004.388332302077,-1.0076847800633004e-08,-3.867604470020325e-08,4.1172966058766747e-07
2023-05-05 00:08:57,1.9962596460551595e-12,6.502088853130773e-13,1.1857358239254576e-12,1.137266840441507e-12,6264466.674340485,-528137.2639721564,2782083.5430519828,-3067.77365674599,407.54177736383764,6954.00017089532,8.148744079505832e-08,-2.6581507439615848e-08,3.763353593200236e-07
2023-05-05 00:09:12,1.4021292633214925e-12,6.509738704556591e-13,1.1828703551991474e-12,1.141143054957518e-12,6217587.43997393,-521951.5049565221,2886003.603938409,-3182.6496738835626,417.2073374961833,6901.687057407831,5.84139376869075e-08,5.2256162064168166e-08,2.6356005156102924e-07
2023-05-05 00:09:27,2.021243071107659e-12,6.51688039695533e-13,1.1793508579322015e-12,1.1448943522253671e-12,6168991.580903237,-515621.6199141147,2989124.6024171948,-3296.6463534933873,426.75767707473386,6847.463478268437,1.0427430741088983e-07,-8.869992629279011e-09,3.990633317130232e-07
2023-05-05 00:09:42,2.0569743740004136e-12,6.523528257377078e-13,1.1752166647300612e-12,1.1485165963416008e-12,6118692.603129502,-509149.36388332397,3091418.032606363,-3409.73215425573,436.1901414451161,6791.344627276512,1.198729915330432e-07,-1.5350239634948082e-08,4.185031392545113e-07
2023-05-05 00:09:57,2.2564790242187674e-12,6.529715662346474e-13,1.1705145728302548e-12,1.1520082780803326e-12,6066704.327220416,-502536.51826917916,3192855.5423091827,-3521.8757143339612,445.5021023725169,6733.346045638925,1.551806771971087e-08,-1.520708092783707e-08,4.0471058859736786e-07
2023-05-05 00:10:12,2.084787481637467e-12,6.535458332547245e-13,1.165292222062894e-12,1.155364510484957e-12,6013041.1974406745,-495784.91631886037,3293409.0969252144,-3633.0460367825585,454.69099037121094,6673.483956821969,1.811867633705333e-08,-3.2800409166533484e-08,3.808223771883945e-07
2023-05-05 00:10:27,1.9405766332266907e-12,6.540790987072677e-13,1.1596036435428647e-12,1.1585830612248347e-12,5957717.966994469,-488896.41681446956,3393050.8257706184,-3743.2123083554998,463.7542641994185,6611.774923893827,2.876814253482962e-08,1.6906533839566862e-08,3.6147507653794264e-07
2023-05-05 00:10:42,2.2223969647494274e-12,6.545730642972905e-13,1.153502653598588e-12,1.1616583380840503e-12,5900750.001146967,-481872.9288356453,3491753.1962316628,-3852.3440857136743,472.6894368420549,6548.236186070846,2.029632906186407e-08,-4.236234141252737e-08,4.155048154430574e-07
2023-05-05 00:10:57,2.1728181895853427e-12,6.550313199309327e-13,1.1470482657318535e-12,1.1645874350912498e-12,5842152.968666078,-474716.3862785996,3589488.8498059125,-3960.411114391664,481.4940453263435,6482.885320009376,1.516229630738053e-08,-8.271521134695092e-09,4.0537949885788294e-07
2023-05-05 00:11:12,2.7752548342257856e-12,6.554556600656155e-13,1.1402981264922631e-12,1.1673640875265725e-12,5781943.14026972,-467428.7720083012,3686230.786366001,-4067.383525511904,490.165668622047,6415.740575977545,-1.4337169940148442e-07,2.312067426402109e-08,4.1816844831288336e-07
2023-05-05 00:11:27,2.2442264967710843e-12,6.558497559069572e-13,1.1333138594491414e-12,1.1699847662950955e-12,5720137.084355498,-460012.0929949505,3781952.189960369,-4173.231652042346,498.7019059256171,6346.820540859936,-4.9296231097173404e-08,1.0653490534195953e-08,3.841070874699426e-07
2023-05-05 00:11:42,1.905544179834748e-12,6.562154800518076e-13,1.126154621597841e-12,1.1724426432569631e-12,5656751.958089738,-452468.4036609172,3876626.6229656213,-4277.926248745121,507.10039539772373,6276.144474395108,-1.0457458898827099e-07,4.6838489420331086e-08,2.834501930948363e-07
2023-05-05 00:11:57,2.2058221827526865e-12,6.565565712488011e-13,1.1188823760798612e-12,1.1747336992965858e-12,5591805.209889605,-444799.7818847524,3970227.8419354805,-4381.438292321785,515.3587979177731,6203.731967130658,-4.249395146871393e-08,-2.2857207349069597e-08,3.914641935054419e-07
2023-05-05 00:12:12,1.9620951017287363e-12,6.568749515987881e-13,1.111555579579192e-12,1.17685067933813e-12,5525314.864406854,-437008.35191756254,4062730.001803991,-4483.739225437394,523.4748262758998,6129.603259996427,-9.428925729082493e-08,-2.813844368620977e-08,3.11289993781827e-07
2023-05-05 00:12:27,2.4044770247862338e-12,6.571743996816606e-13,1.1042344353218702e-12,1.1787892398640721e-12,5457299.230637732,-429096.2607115388,4154107.4614490126,-4584.800729538159,531.4462214617121,6053.778909706785,-1.520288899214961e-07,-1.5101549233342837e-08,3.5511427221024405e-07
2023-05-05 00:12:42,1.7419360238775804e-12,6.57456879660779e-13,1.0969747652084448e-12,1.1805419311608534e-12,5387777.178721854,-421065.6996506555,4244334.997143354,-4684.594975231416,539.2707853519848,5976.280085732001,-5.798201918594259e-08,2.264328091694523e-08,2.9644670451745014e-07
2023-05-05 00:12:57,2.061957007970209e-12,6.577262035181027e-13,1.089833230906627e-12,1.1821043504789633e-12,5316767.855897388,-412918.8820077005,4333387.5983784,-4783.094377899621,546.9463509815257,5897.128256928997,-1.020885758151735e-07,2.0891688712332268e-08,3.279186362448172e-07
2023-05-05 00:13:12,2.6107512199819115e-12,6.579843583987369e-13,1.082861381867644e-12,1.1834691333262283e-12,5244290.956653349,-404658.0641789329,4421240.690124904,-4880.271842864643,554.4708151301079,5816.345476945395,-1.3128483189461804e-07,-3.870263043381783e-08,4.232185153441037e-07
2023-05-05 00:13:27,2.2890265020271737e-12,6.582351720311055e-13,1.0761108769983426e-12,1.1846321312713516e-12,5170366.445181964,-396285.5234058109,4507869.919303754,-4976.100520687947,561.8421058926076,5733.954091523652,-1.7561316489889123e-07,-2.6000975428264184e-08,3.2139787276008747e-07
2023-05-05 00:13:42,2.612220682877573e-12,6.584806539063276e-13,1.0696277318935181e-12,1.185586441015548e-12,5095014.817237465,-387803.5771871167,4593251.385157045,-5070.554052950004,569.0582128793484,5649.977029994775,-3.1141589573735473e-07,-4.545898690810901e-08,2.7122767942699966e-07
2023-05-05 00:13:57,2.055788305253259e-12,6.58724643817197e-13,1.063457513945047e-12,1.1863285663409427e-12,5018256.830788146,-379214.5629948493,4677361.417650587,-5163.606335123272,576.1171537299442,5564.437513361847,-1.7036051591645673e-07,1.4522447411291495e-08,2.7652149103829515e-07
2023-05-05 00:14:12,1.5086071668808123e-12,6.589691403106282e-13,1.0576397406946753e-12,1.1868524417543053e-12,4940113.761096536,-370520.85793654714,4760176.817323875,-5255.231787229189,583.0169966857204,5477.359345727534,-1.6967634053344227e-07,5.4879982724909127e-08,1.5664538999260458e-07
2023-05-05 00:14:27,2.03174338584257e-12,6.592179602767156e-13,1.0522130885831344e-12,1.1871556148755166e-12,4860607.137921985,-361724.85828929814,4841674.624215539,-5345.405100383114,589.7558360084032,5388.766614029979,-1.6720099793587906e-07,-9.70745517303584e-09,2.8018211484237554e-07
2023-05-05 00:14:42,1.9146106627753857e-12,6.594730778902621e-13,1.047209959291639e-12,1.1872333019465913e-12,4779758.991716893,-352828.99737284705,4921832.365787083,-5434.101525527165,596.3318194396014,5298.683953449578,-1.3800469833569196e-07,8.376291438239036e-09,2.838660000392679e-07
2023-05-05 00:14:57,2.238903134190005e-12,6.597382801708355e-13,1.0426616737235956e-12,1.1870845529880935e-12,4697591.598991028,-343835.7268965997,5000627.817104099,-5521.296594435861,602.7431244022791,5207.136265517516,-2.1889950119202695e-07,-4.620162141755202e-09,2.759407680130721e-07
2023-05-05 00:15:12,2.411522232511105e-12,6.600155143147691e-13,1.038593181644342e-12,1.1867063328067947e-12,4614127.719790576,-334747.5350859505,5078039.2562256865,-5606.96640238655,608.9879935649318,5114.1489689258315,-2.6483784854036685e-07,-2.5179975937650312e-08,2.692958425143388e-07
2023-05-05 00:15:27,2.1311656913547905e-12,6.603085343413269e-13,1.0350282277936947e-12,1.1860996464201507e-12,4529390.351744932,-325566.92760315444,5154045.216607074,-5691.087328648854,615.064702373326,5019.747738475405,-2.345526741720505e-07,-9.229192077242487e-09,2.363706199659532e-07
2023-05-05 00:15:42,2.1975267940146822e-12,6.606192486055068e-13,1.0319841703196291e-12,1.1852636283077059e-12,4443402.959279915,-316296.4433419206,5228624.750294532,-5773.636324958666,620.9715921367754,4923.958756241585,-2.9610671514745945e-07,-1.3131427223367353e-08,1.814907850672398e-07
2023-05-05 00:15:57,2.2149603110837164e-12,6.609513646850998e-13,1.02947712492021e-12,1.1842016252018895e-12,4356189.235823309,-306938.63754104916,5301757.172446766,-5854.590635382942,626.7070362053436,4826.808453504521,-2.722926195630748e-07,1.907577984461284e-09,2.1123091897834456e-07
2023-05-05 00:16:12,1.6045440299707317e-12,6.613067383948774e-13,1.0275168721435e-12,1.1829152924733254e-12,4267773.324014324,-297496.09758824995,5373422.332081211,-5933.928100846617,632.2694702285412,4728.3237510890485,-2.351082333262866e-07,-2.5488216537361552e-09,1.060773824335115e-07
2023-05-05 00:16:27,1.900643651505919e-12,6.616890202533319e-13,1.0261119823143856e-12,1.1814106256273752e-12,4178179.58658402,-287971.42641209887,5443600.348536673,-6011.6268636339555,637.6573607911358,4628.53180657277,-2.6223437998851296e-07,-1.1434508784269326e-08,1.4584717877852427e-07
2023-05-05 00:16:42,1.90112082840899e-12,6.621000131523421e-13,1.0252648021710772e-12,1.179692073196823e-12,4087432.817419407,-278367.25695572654,5512271.88857873,-6087.665674608618,642.8692359194679,4527.460234999637,-1.9158037911637393e-07,-1.0126901539564415e-08,2.3922209813065365e-07
2023-05-05 00:16:57,2.0263087195104697e-12,6.625433115947011e-13,1.0249765504617992e-12,1.1777684903555013e-12,3995558.021350203,-268686.2367187826,5579417.896237243,-6162.023587427617,647.9036547794648,4425.13687716923,-2.597532064996244e-07,-1.4171534390428064e-08,1.8086543107642683e-07
2023-05-05 00:17:12,3.159402756873466e-12,6.630206571557374e-13,1.0252423537220546e-12,1.1756472506113957e-12,3902580.6158209965,-258931.04141243687,5645019.877172471,-6234.680258341972,652.7592396538239,4321.590019437301,-4.718665014280532e-07,4.018566979180349e-09,1.81942471755292e-07
2023-05-05 00:17:27,2.062553727245306e-12,6.635355779013424e-13,1.0260563295862476e-12,1.1733401246907035e-12,3808526.2201981624,-249104.36035636553,5709059.621075894,-6305.615651680978,657.4346453048365,4216.848172163231,-3.2964344232055964e-07,-8.65865618093764e-09,8.611188384577417e-08
2023-05-05 00:17:42,1.2124483022174767e-12,6.640897424294425e-13,1.0274066620109204e-12,1.1708573950930213e-12,3713420.848920357,-239208.90909274854,5771519.492133516,-6374.810361492983,661.928593296406,4110.940296164727,-3.002094075554851e-07,-2.98481349081392e-08,-1.1169894698070948e-07
2023-05-05 00:17:57,1.45764067052763e-12,6.646866039587587e-13,1.0292806889304837e-12,1.1682136618444131e-12,3617290.7087804447,-229247.41580555975,5832382.145175047,-6442.245307519782,666.2398389642154,4003.895568020919,-2.033236450316167e-07,-3.784517499383355e-08,1.0885483714417887e-07
2023-05-05 00:18:12,1.886137166578742e-12,6.653277548634653e-13,1.0316600130480672e-12,1.1654219681687443e-12,3520162.3809158374,-219222.63302344456,5891630.823110516,-6507.9020825579055,670.367205929458,3895.743576898277,-2.936945744380637e-07,-3.5330289083201905e-08,8.71226299992145e-08
2023-05-05 00:18:27,2.6688681206686705e-12,6.660165749404526e-13,1.0345256066624256e-12,1.162499530142269e-12,3422062.628726644,-209137.32484344393,5949249.065530743,-6571.762618874118,674.309551641338,3786.514105309035,-4.3832431639856395e-07,-1.721050524317036e-08,7.47223225516791e-08
2023-05-05 00:18:42,5.287309397499293e-13,6.667545949354476e-13,1.0378529666052632e-12,1.159461894317327e-12,3323018.570319206,-198994.27729150932,6005221.010669403,-6633.809533561357,678.0658005755921,3676.2372965611376,-1.9971753584258067e-07,-4.7992333357393946e-08,-1.807845784185247e-07
2023-05-05 00:18:57,7.4249753550992e-13,6.675451377608568e-13,1.0416172360140724e-12,1.1563285743979021e-12,3223057.496098398,-188796.28695425208,6059531.099064736,-6694.025782060495,681.6349101054416,3564.9434631988474,-1.7187525092055012e-07,-6.334893842829814e-08,-6.427607690540071e-08
2023-05-05 00:19:12,1.5421544223143424e-12,6.683896736943452e-13,1.0457883790029095e-12,1.1531172227653625e-12,3122207.0309569873,-178546.17073201248,6112164.381830394,-6752.394988377984,685.0159021675131,3452.663233915964,-1.09758741206889e-07,-7.24607857882642e-08,3.257612917195729e-07
2023-05-05 00:19:27,2.33533349667331e-12,6.692914773133916e-13,1.0503363648136287e-12,1.1498492137519612e-12,3020494.9619344133,-168246.7552031324,6163106.217237464,-6808.901102416768,688.2078300258395,3339.4273973263207,-3.6809904679913075e-07,-4.09104800591642e-08,8.349536972929172e-08
2023-05-05 00:19:42,3.4316082458903526e-12,6.70252004788088e-13,1.0552264031738105e-12,1.1465438853040381e-12,2917949.390168917,-157900.88534423034,6212342.581611347,-6863.528709100156,691.2098076906781,3225.2670655743063,-6.241452514821333e-07,2.407866961373628e-08,-7.635439924769116e-08
2023-05-05 00:19:57,9.356612939663197e-13,6.712745307270168e-13,1.0604241530831382e-12,1.1432240171579879e-12,2814598.569216915,-147511.41482045344,6259859.763160137,-6916.262719198266,694.0209820370853,3110.213519346875,-2.353584176439938e-07,-7.036722091124936e-08,-1.5160094157806725e-07
2023-05-05 00:20:12,1.7639695532110035e-13,6.723604992756385e-13,1.0658909494923328e-12,1.1399100771671934e-12,2710471.0482087363,-137081.2136527861,6305644.679568362,-6967.088711848044,696.6405706530941,2994.298389970683,-1.4304381235064056e-07,-1.0227590890865557e-07,-2.3821232986165342e-07
2023-05-05 00:20:27,1.2656741459148813e-12,6.735131885887179e-13,1.0715891067424576e-12,1.136625673715492e-12,2605595.5187339783,-126613.15946622688,6349684.565656974,-7015.992611658925,699.0678285069064,2877.5534723690894,-2.1117894366540213e-07,-6.811386119021101e-08,2.095519313627392e-08
2023-05-05 00:20:42,1.4997439207540626e-12,6.747340655124972e-13,1.0774771694547871e-12,1.1333918581598669e-12,2500000.94664541,-116110.14394599362,6391967.295316165,-7062.961056763427,701.3020893744259,2760.01086521256,-2.5154154137396745e-07,-4.012561102828549e-08,8.095556225384826e-09
2023-05-05 00:20:57,1.5862231801743751e-12,6.760264651022151e-13,1.0835152892135466e-12,1.1302325335249421e-12,2393716.4296662174,-105575.06521329928,6432481.064092512,-7107.981041006721,703.3427260886288,2641.7028088904444,-2.9694885617104205e-07,-5.434880134824738e-08,-7.509015009787845e-08
2023-05-05 00:21:12,1.0464702697481302e-12,6.773919472789193e-13,1.0896604817782167e-12,1.1271688111468434e-12,2286771.3187380917,-95010.833073118,6471214.715088858,-7151.04026756149,705.1891889030768,2522.6618069205033,-2.4469426040951703e-07,-1.2765293289085378e-07,-1.6716760686819043e-07
2023-05-05 00:21:27,9.832833995239919e-13,6.78833999554053e-13,1.0958720717609474e-12,1.1242243849073675e-12,2179195.085924776,-84420.36272838965,6508157.41699753,-7192.1267946859725,706.8409653679203,2402.920488805847,-2.0667185918199493e-07,-9.52480272431444e-08,-1.0677184292262609e-07
2023-05-05 00:21:42,7.575351578711375e-13,6.803544070975853e-13,1.1021069453521427e-12,1.1214199510871234e-12,2071017.43455972,-73806.57929015579,6543298.993312542,-7231.229391653209,708.2976147990729,2282.511724862559,-1.440404928665373e-07,-8.86362391261386e-08,-3.6748842191514086e-08
